msno,churn_probability,reason_1,category_1,reason_2,category_2,reason_3,category_3
tW3RvqmGNWSmwhiEiW82unFN/gZrZlqaxD/7CJupIfc=,0.2189,서비스 가입 기간(장기/단기) 특성,활동 및 참여,결제 및 갱신 횟수 부족,결제 및 구독,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관
0St6eXXK6FpYRMypOR3S48+sU2Oo8FlSajXWhCiFpcs=,0.0747,서비스 가입 기간(장기/단기) 특성,활동 및 참여,75% 이하 청취 비중 높음,활동 및 참여,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관
wh03Tlz3gvMUgrPMosu1lhIoqrrQsjLd8dZ8ju1cmwg=,0.1506,실제 결제 금액 관련 특이점,결제 및 구독,특정 가입 경로(플랫폼) 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독
2RVIRsk7j4eIlnzfn3YsmFsbUFHRbBx8oB6YJJjRir4=,0.0294,서비스 가입 기간(장기/단기) 특성,활동 및 참여,25% 이하 청취 비중 높음,활동 및 참여,98.5% 이하 청취 비중 높음,활동 및 참여
74gX0YYYLqIBpdjTI3YrGHm4XnkRbRv/KnDAF0IHlgQ=,0.1207,50% 이하 청취 비중 높음,활동 및 참여,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관,특정 결제 수단 이용 특성,결제 및 구독
S2fJDkixYFU22XAgzvlefhLgpijanGf74HJryQ6d0xs=,0.0367,서비스 가입 기간(장기/단기) 특성,활동 및 참여,98.5% 이하 청취 비중 높음,활동 및 참여,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관
YrIZf8sfcCWRFeB6h9PB147iPl6WAficEfnny47F0DM=,0.9711,직접적인 서비스 취소 요청 발생,결제 및 구독,서비스 가입 기간(장기/단기) 특성,활동 및 참여,결제 및 갱신 횟수 부족,결제 및 구독
Ovia88vGo0OaNK7meOqn2Ugf3lYizPglXO6RxRj3FuI=,0.0843,98.5% 이하 청취 비중 높음,활동 및 참여,음악 청취 다양성 부족,콘텐츠 이용 습관,특정 결제 수단 이용 특성,결제 및 구독
ZwnLX2Eoq65NFxoWa5qHXqGjEbk07ke6dITbwBp+Is4=,0.1102,50% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,음악 청취 다양성 부족,콘텐츠 이용 습관
uyzYRbdJ61NzfvhbYH+S/bW8om1Vu8c7hNqYZkVp5ys=,0.0865,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
Ug1l/OTJQNHlBJG2U5YYWGxm+Wt2RSfAXtpZVW1Z+mU=,0.1101,25% 이하 청취 비중 높음,활동 및 참여,98.5% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
pooRxoN1DO9mXLmtDdt6LGCvUZfz1FbogZPpg2t+ZEM=,0.0854,50% 이하 청취 비중 높음,활동 및 참여,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관,특정 결제 수단 이용 특성,결제 및 구독
IWhJPZqmEhwi3Przz+458w9YN8IKHZ3YjJMtuh8kuMY=,0.1323,특정 가입 경로(플랫폼) 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독,전체 스트리밍 시간 부족,활동 및 참여
u9Sn1gzPY7tBVpyudF4NsRSr7A5n0QW56mZMHqIf2KA=,0.6277,자동 결제 해지 또는 미설정,결제 및 구독,특정 가입 경로(플랫폼) 특성,사용자 프로필,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관
yrj+7m+oOx5C5pwa9lIolJrIhgCedaTmO46XbsFOm94=,0.542,자동 결제 해지 또는 미설정,결제 및 구독,25% 이하 청취 비중 높음,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필
CqBZI40lzgMhSEJQH5B8OscRY9daooZ+ZAna6bJAsAg=,0.1376,75% 이하 청취 비중 높음,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필,50% 이하 청취 비중 높음,활동 및 참여
eTuqB5xsQXD6FmSXw0Mi873n0lQM2D57AMdXAAxsQ1c=,0.1557,서비스 가입 기간(장기/단기) 특성,활동 및 참여,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관,특정 결제 수단 이용 특성,결제 및 구독
lWxGJu1l7uQXDCgTr8opNhF8NE3TnuT7HhA8Ov6K5Yg=,0.1588,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
tc07eFDOPDcVxypyH69S000v/77IdBm7zQkBalkkQKw=,0.096,서비스 가입 기간(장기/단기) 특성,활동 및 참여,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관,특정 결제 수단 이용 특성,결제 및 구독
V+txOxIDjMbJp9vWWNfVSPGJwG6t1ZO01zxT3dV/H3I=,0.2324,특정 가입 경로(플랫폼) 특성,사용자 프로필,결제 및 갱신 횟수 부족,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
oJx0cJSe+Jyvu0HiyEaxMhbe9iI6/SUbKM7Yec4BwT4=,0.1288,25% 이하 청취 비중 높음,활동 및 참여,98.5% 이하 청취 비중 높음,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필
NOl/kntqr+sLWCcqHHN2I8q+ladRimUJgAIQu+CKucU=,0.1148,25% 이하 청취 비중 높음,활동 및 참여,98.5% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
vs2B/0EGFZ5la4cSW5BrYb/w8Rlw4vIBYOmniPEE2nc=,0.9784,직접적인 서비스 취소 요청 발생,결제 및 구독,서비스 가입 기간(장기/단기) 특성,활동 및 참여,결제 및 갱신 횟수 부족,결제 및 구독
HBo9bZuy0WKoqX9QvkHkQwCCbAi5AgKrpmHEGqPtcD0=,0.1844,50% 이하 청취 비중 높음,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관
HbhBCOUSEjNEBNTXdthJIvpEjvPwR1Ujb7RadCNt3OM=,0.2188,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필,98.5% 이하 청취 비중 높음,활동 및 참여
t0mvh3qIwrkYFHZZZzTLStxsYk0By6O263bZoTfH03M=,0.0934,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,25% 이하 청취 비중 높음,활동 및 참여
E+L3mr8rPBcdnB5UTz1DKd6r90jOk5TuRXdOF5WVCsY=,0.6213,자동 결제 해지 또는 미설정,결제 및 구독,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필
A1jdtLG11b2dYjPbfsFn2jka4E0C5nl5w2Dp5a4YF5w=,0.6235,자동 결제 해지 또는 미설정,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
6wiMsB5wiPz8HdXhAWhOy9ww3StQTSq53XFCIf1Kgmc=,0.0323,서비스 가입 기간(장기/단기) 특성,활동 및 참여,25% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
Xewp+bznFHBMB/oSMxs+Qu5bWY9h31AWawbg4M1UeH4=,0.4008,서비스 가입 기간(장기/단기) 특성,활동 및 참여,실제 결제 금액 관련 특이점,결제 및 구독,특정 가입 경로(플랫폼) 특성,사용자 프로필
WLe+g3k0HxjLJrRMJMzic/le0x94njXpxaldnl3NQ3E=,0.2006,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필,플랜 가격 관련 요인,결제 및 구독
NNCrOVSBKyShH3SI4gBeBvYvK0fKtdbnE+fZuZzlPeQ=,0.1239,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,25% 이하 청취 비중 높음,활동 및 참여
ZO5G4T9zfJq4vmnYilqQXRNvu/ez3RMc98vpvk6QPeE=,0.6668,자동 결제 해지 또는 미설정,결제 및 구독,50% 이하 청취 비중 높음,활동 및 참여,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관
LiNq33c3qwUvJIa7CUtybplRQUh0YhfVYOKqBTdIL4M=,0.2114,서비스 가입 기간(장기/단기) 특성,활동 및 참여,실제 결제 금액 관련 특이점,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
DaJsCtZk1IBCYUFN8qN7pvrlGgTnbemv29AQtm8nlLY=,0.5096,자동 결제 해지 또는 미설정,결제 및 구독,50% 이하 청취 비중 높음,활동 및 참여,75% 이하 청취 비중 높음,활동 및 참여
bMJFvW72pBiUrVj7Y+O/+edEgxi1hl90AqZfnG/mCOQ=,0.1036,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관
qQo82OYGOvrABOU9Wpy6cI35RBdGkRxnkg8Q3UGF6jY=,0.1613,서비스 가입 기간(장기/단기) 특성,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여,75% 이하 청취 비중 높음,활동 및 참여
277yVwATpsSndgqa8z3ef5TUIGow+rV+Uu/SjyqX3Jo=,0.1569,서비스 가입 기간(장기/단기) 특성,활동 및 참여,75% 이하 청취 비중 높음,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여
V9H0WJ+QV0t2qBAlFe8IJNCMMC/7veFLR3olAW9YE8U=,0.5988,자동 결제 해지 또는 미설정,결제 및 구독,결제 플랜 기간 (단기 이용 등),결제 및 구독,25% 이하 청취 비중 높음,활동 및 참여
eh59Kuo6yC6gsSr6LVcU2Ju12+p30aP7y8DdYcvtObo=,0.4553,자동 결제 해지 또는 미설정,결제 및 구독,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
2cBjZBlo2s8MGIsl/7stzCVf2uMrtJ1mZTnu0sBlQ60=,0.1072,서비스 가입 기간(장기/단기) 특성,활동 및 참여,사용자 연령대 특성,사용자 프로필,50% 이하 청취 비중 높음,활동 및 참여
lMFGMxN3DrKSQTvbMxmA5oOykL36wbyh7R1vDFmLB0k=,0.1069,25% 이하 청취 비중 높음,활동 및 참여,98.5% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
A4YljEgA+aIKw8fkd0sjnTDmuMuSo/kAWZIZqKeWsio=,0.1324,특정 가입 경로(플랫폼) 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
bJJ1NLIN/Td2IzMNGkaUStEe5vhE3Xo1shJnuhLgu5k=,0.1278,75% 이하 청취 비중 높음,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여,전체 스트리밍 시간 부족,활동 및 참여
3VUMZJd11XHtQ2wwkEzdymQZOSYJg4GHap/5iMB258g=,0.2498,지역적 인구 통계 특성,사용자 프로필,75% 이하 청취 비중 높음,활동 및 참여,전체 스트리밍 곡 수 부족,콘텐츠 이용 습관
y470r3/bePGbhpCDOXx6n3mWuvlImdOWQXOLwk3cRf4=,0.0644,결제 및 갱신 횟수 부족,결제 및 구독,특정 가입 경로(플랫폼) 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독
Uw4MjEXOzwmTx4hAxhB5Q2QKUb4p+p/3yoxiTJpTVAg=,0.2657,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독
bW7NxFlv8uV65dr8/F8gDq9GyBoHDLPMTr5Y2wy+Lfc=,0.3756,서비스 가입 기간(장기/단기) 특성,활동 및 참여,실제 결제 금액 관련 특이점,결제 및 구독,특정 가입 경로(플랫폼) 특성,사용자 프로필
gFLWgPAewZuXGXJoN4GaZmhC8OxINpqJpjeX2z0cNmM=,0.9358,자동 결제 해지 또는 미설정,결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독,num_unq,기타
MZJWlROA3rf9EwbeywUKw9ziz7RdN/BI2l1Lua0BuEQ=,0.9868,결제 플랜 기간 (단기 이용 등),결제 및 구독,자동 결제 해지 또는 미설정,결제 및 구독,서비스 가입 기간(장기/단기) 특성,활동 및 참여
O0EjyQRg4fn6yZ+k/hwEy9HNV4sIAEnhLd8YWKKOy9k=,0.1083,서비스 가입 기간(장기/단기) 특성,활동 및 참여,98.5% 이하 청취 비중 높음,활동 및 참여,25% 이하 청취 비중 높음,활동 및 참여
zHt5WbgrVYXSsUEQhBantXB3MqHQprRFXkD9mjnZdx8=,0.1667,특정 가입 경로(플랫폼) 특성,사용자 프로필,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관,플랜 가격 관련 요인,결제 및 구독
G6S40yJ25I5gy4YigXAofuMcCTM98xWvO7XmGiugFpY=,0.0644,서비스 가입 기간(장기/단기) 특성,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여,사용자 연령대 특성,사용자 프로필
/7qgp7u/G7su0wq8oBjpRE0s5kLC5m/SeVTzAgmhK1w=,0.1393,특정 결제 수단 이용 특성,결제 및 구독,특정 가입 경로(플랫폼) 특성,사용자 프로필,25% 이하 청취 비중 높음,활동 및 참여
fbV9f8ZWIAXlYiRcCy2PcJyzdDV5YfDGsVxExDUretg=,0.1574,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,전체 스트리밍 시간 부족,활동 및 참여
MscsXGOxdGA68sAzAdqz7ktkU6QVll5HuH6UUip2oyo=,0.9804,자동 결제 해지 또는 미설정,결제 및 구독,결제 플랜 기간 (단기 이용 등),결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독
c+GbqRlujdvn7vIUaF1gYCrkMacCXBQCGx3Clf56Oco=,0.13,특정 가입 경로(플랫폼) 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
U/mNTJuSGcJJv9UWwYyL49RsIsuVNXhVKKEi5v/nJeo=,0.1033,서비스 가입 기간(장기/단기) 특성,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관
AWj8MvpqGmvkiWbo1ykcBAefrq1sm8UXsrEW8n5bj0U=,0.1978,지역적 인구 통계 특성,사용자 프로필,25% 이하 청취 비중 높음,활동 및 참여,음악 청취 다양성 부족,콘텐츠 이용 습관
l2X3PcsknO/Q9vY+kEpcH4omTHmr3zZLQN/PSuKoPx0=,0.9146,자동 결제 해지 또는 미설정,결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독,75% 이하 청취 비중 높음,활동 및 참여
7QI61Dhx7QyWqvq2dh3QJN1W6pkdD534BIC0b8lM4h8=,0.1149,특정 가입 경로(플랫폼) 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
QwJoHU8sQNiivTlGGNIfqHU7FRah3DG1paOObipZbFs=,0.12,특정 결제 수단 이용 특성,결제 및 구독,전체 스트리밍 시간 부족,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
49EEe+FrWFZuo0XVyj5FPcVbWWAsbV/HfI00jnlYfAw=,0.1209,25% 이하 청취 비중 높음,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필,98.5% 이하 청취 비중 높음,활동 및 참여
2ZcsLLjqWY1xELQSKtTN1B5V6h015VerMWlF/e8+3OQ=,0.9983,결제 플랜 기간 (단기 이용 등),결제 및 구독,자동 결제 해지 또는 미설정,결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독
uv1+RSONYiXW0mqDWNgvtDzSo3CBCBaejG96FRAqfzo=,0.5642,자동 결제 해지 또는 미설정,결제 및 구독,특정 가입 경로(플랫폼) 특성,사용자 프로필,50% 이하 청취 비중 높음,활동 및 참여
kk2vzp0eJXgOcEL1B4OA7hNaUdl92Fr1/AIXlwdf65U=,0.1863,서비스 가입 기간(장기/단기) 특성,활동 및 참여,지역적 인구 통계 특성,사용자 프로필,특정 가입 경로(플랫폼) 특성,사용자 프로필
HTMmptqTje19o+7gMecK53xDVejR/w13pz1NgzbXX2E=,0.1215,50% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
hHkF5CPc0jxC6zVR7VdEQZxoJrmFY1dNKZBQuiDdwIo=,0.1324,특정 가입 경로(플랫폼) 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
E+HZk2shPecvtZJEcd6Te7HfbuT9XXQiNFpj+/RmRY0=,0.1527,서비스 가입 기간(장기/단기) 특성,활동 및 참여,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관,특정 결제 수단 이용 특성,결제 및 구독
3Y5iq3RM2LmOtfaXfEn64hGmqxSfc39P8X41sMdYtIM=,0.094,특정 가입 경로(플랫폼) 특성,사용자 프로필,98.5% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
jA5N3itrvU4Vao078gCiFDrdCBkwuJUGsr76SnBcMjo=,0.1349,특정 가입 경로(플랫폼) 특성,사용자 프로필,num_unq,기타,특정 결제 수단 이용 특성,결제 및 구독
cHYZI2TRxu1jTCPp6VbofbZIy6PREihX7zrU3q4FrQU=,0.7922,자동 결제 해지 또는 미설정,결제 및 구독,지역적 인구 통계 특성,사용자 프로필,결제 및 갱신 횟수 부족,결제 및 구독
9IaRhSRmAiDbZv8NuxUqfmwAzjCgRsqU3QgN4bpUDNI=,0.0676,서비스 가입 기간(장기/단기) 특성,활동 및 참여,75% 이하 청취 비중 높음,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여
8ndxVkb2tQnq6gGS4XEC7pdFXO9/ZfzuisxtukABG+8=,0.1362,25% 이하 청취 비중 높음,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필,98.5% 이하 청취 비중 높음,활동 및 참여
bkdBcBaDrjOQv7Hvi1sTBm8lyvk3A7egA/CjG9+0puk=,0.1807,지역적 인구 통계 특성,사용자 프로필,특정 가입 경로(플랫폼) 특성,사용자 프로필,플랜 가격 관련 요인,결제 및 구독
EnzSkYt+UzMETSfP8LvmP72uH29ob3zCUDVl8Cpzckk=,0.1417,실제 결제 금액 관련 특이점,결제 및 구독,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관,특정 결제 수단 이용 특성,결제 및 구독
mQrpQeIEN3d4/etsD8FPSNopKr+oUv7JdHNPss866V8=,0.6324,자동 결제 해지 또는 미설정,결제 및 구독,특정 가입 경로(플랫폼) 특성,사용자 프로필,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관
chw9b14xk7bLfZAVa8kEa/GMX0B7N4RReSPhEzMxwSc=,0.1131,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관,전체 스트리밍 시간 부족,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여
o5A4nbTpzR3YUTZsJN7Y6tDyaxUl1TD8+XI7PdtNTzU=,0.2738,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필,25% 이하 청취 비중 높음,활동 및 참여
TgOtHeSuKtlzYjya68NNcFEFyMMKoRxq+NprTA/qsbg=,0.9778,직접적인 서비스 취소 요청 발생,결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독,특정 가입 경로(플랫폼) 특성,사용자 프로필
b69kxugIAg/9cAxH8XWX+GChbXWTrajcD+HvTT2zNgg=,0.1633,실제 결제 금액 관련 특이점,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
nEJysxveqo1o1inXo69c9xIQvPGaKZftFCAbY4JL3Ls=,0.9942,결제 플랜 기간 (단기 이용 등),결제 및 구독,자동 결제 해지 또는 미설정,결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독
d9C0Lo/jH+BW70OQgPJNlUM+8IqlHhBBJwO2h/ZlFuc=,0.8097,자동 결제 해지 또는 미설정,결제 및 구독,결제 플랜 기간 (단기 이용 등),결제 및 구독,서비스 가입 기간(장기/단기) 특성,활동 및 참여
Dl3LMU43QDcrTQ5UTvWGPvCjz3Ut05QJ8BxaHaDJZYs=,0.0909,특정 가입 경로(플랫폼) 특성,사용자 프로필,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관,특정 결제 수단 이용 특성,결제 및 구독
wNbAPLg5VIexNp1cCNpRjtg4KM7uD1uRYHw0hjuA2WA=,0.1187,특정 결제 수단 이용 특성,결제 및 구독,25% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
8CXboujVV86h3wDPPgGTGQ6myfl1oI7QfHxrrNgoMpA=,0.0867,서비스 가입 기간(장기/단기) 특성,활동 및 참여,25% 이하 청취 비중 높음,활동 및 참여,98.5% 이하 청취 비중 높음,활동 및 참여
sTOXOfZ/wxUSRm60g/WwiYXBExt+lLAM+BnBQ2W/03M=,0.1331,서비스 가입 기간(장기/단기) 특성,활동 및 참여,지역적 인구 통계 특성,사용자 프로필,25% 이하 청취 비중 높음,활동 및 참여
sRBUfPnUkfBszedQGquyobMV3BGU1kwInY+QTGTMl2E=,0.1623,특정 가입 경로(플랫폼) 특성,사용자 프로필,플랜 가격 관련 요인,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
xB6QisVks1+czCxyPKAlAz7cg2F4yKRW7MiuPqW2n5Q=,0.9682,결제 플랜 기간 (단기 이용 등),결제 및 구독,자동 결제 해지 또는 미설정,결제 및 구독,서비스 가입 기간(장기/단기) 특성,활동 및 참여
NXXNDWEfd5mmTCtiNccBRZeKQJm2gCTaQqUpKrm8J2k=,0.1141,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관,전체 스트리밍 시간 부족,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
eh2PqG0MIhAj1lLRPq3v0oNTp6NStLYKJqmjxV3Pcxw=,0.0898,서비스 가입 기간(장기/단기) 특성,활동 및 참여,25% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
rKSeO5nAT/Y1egTqIrNECTLVO5DnEArWB2ohoFzQIIc=,0.1068,서비스 가입 기간(장기/단기) 특성,활동 및 참여,98.5% 이하 청취 비중 높음,활동 및 참여,음악 청취 다양성 부족,콘텐츠 이용 습관
