msno,is_churn
9wRV4FuKxEuwsjRz/c08wZQIXEYc8aSu0DdtZ8hrbI0=,0
ZfA9opinVBiHugyCp5UzMqvuUtc3W307KM7zzHde95w=,0
SYsdbj0Fif3B8PMYzcSruCLbcFF9ST5TOiXQnl+LXeE=,0
es1jtUR6Cg13VRr29wOVGZStS0hQekuTG8nxYeEeZBY=,0
TGtheJi6jzk3JcDo/77uP4lMLHzn/W2m33FKAR3x22A=,1
viWp9mjOzH00/X45YfYo+O8fnrLFZwTfdPrWqCWFW3k=,0
Gg+0htVA0lc5nV23TcqjuS2NbkhvpCIhXD+FOhuCuYs=,0
2Pb9Jkdmdx8D0TW889YPbdBEOLBK6Hp+KYQ5fqIbCmk=,0
e0wHCgeGZZ/PEhGjPNOkgk9Kp2zihnzo1qVsZkn2E+k=,0
Cg1O3+f/N2/etGYBG7ifjSMFefInyM/H/OMtD2QpNok=,0
Nz606EYo2HoaXGIApHx0295VBK3yxabKys1HB/FBRQE=,0
FOYPmPztnk3mpMc+FutpwGkxsUj9anrhXRHTJcmBmHc=,0
s9IC8EMA3cqcMTYfB7lhv1379wXQaL0e+IcH4Ww47hU=,0
PcYCWBOm5uckJqnW61HnKhzaAOxjdZimYpg5YpmxOR4=,1
JI07Mr07EYYybSAfbtaicSuHTmZVaOwkAcshY3NUHgM=,0
jcZnksiS6xCOHnr5dqPXqh54HuiMaoANp0x0Om6UbNk=,0
dw3ja1RqBjl/6V+GZnn+3llwN6hJPX0dBx1f3gHMaIs=,0
GCdf5r0hD+7oe4IuaneerR9MttL6vl5di2MbUkaomrE=,0
AZOTBZMbuuf/euNu50kh5WmeR3ICCAqpTylc96xgmCg=,0
NvMf5v/9bp0Aray9+YEoOC5L9nk22raXXJJnpmG5dVk=,0
eoJcP7rG2LiyWBjhnjMu3uGtJffsyDplOcudMrZRNJU=,0
2wgbklXYfikqjxYAGYgu817ALFjQOaJd41slsks3gac=,0
kUsARKNTkAExNj1BdV4WkljXAKjV42QFDDjBk7t8dRE=,0
o3YWe42NZ/VhUuQ0p4KZ0iNKdNTyf7ReH0+6WSgAhhY=,0
Tp4cI/LtZPQ94zFmTznLrVSMtkkux1Nbgah4YjlF830=,1
tDB+fDgWGEt2Y9DY5l9+zGvkl04fKmVNh+RptBemDik=,0
AI5ip6DRtd8jPgv1jiKLaF+oMycYbLc9Bw71x2Ldaac=,0
+SBDat8sOKnPpoFu5UiX/PPpRbCemC0Nuc6NCJQtnoA=,0
tgz+ASyUlwWjS9NXP7QCgsdcULW89Ha6JPdnwQeFBVE=,0
bd0DZ2i5boh/1Coa7rgSJdHA5h6UNVJBfs1rwQoNa+A=,0
jJ3QK0IrT1lpN2mfG2XoZGZaq+MRFVLHZsLQUpfx+6M=,0
AF/nU0LnlM5lhPjuZ5uSJumq0NxSF/0HOW0WkULPWz4=,0
tDmlXS/F3reI2y7QzwIZnIPncZGGwaRmRMiQrDqBrGA=,0
w9tsJZMMa7QIx/1HTK3tcWQAjvIuzAhVuCl0jNA6MWU=,0
nGhZfSDNbDKHJYWf68hGoejI5l9YZ7C+Za5j04B4pmY=,0
ENLKVkQfhBkGPS828fTU6ikTvUUaKDgtfnLUYRwBlAU=,0
UK0DIkMNLQ/tk/h6jTrhNHaSaCGIst88apn8tOnQlmo=,0
X09DJCNelotfImz6nrCiPSjv2nRoQXVMncTE9E71yj8=,0
5Ibw+erv7xC3U3lPvepgNxtFHP5YEHy+9bnBI0LsfwI=,0
Ht54eVIikeRxkBTXJjzkeG02S1aOAUAeiwH5zBqahOw=,1
msz1PFHR3UGtdx4QTDq2Kz2EFe9X2TfPOqH6SnXDEYw=,1
NRfhQIyYDtrwu/vYdw5qwIMV6Tt1wJwuH7dwZlYpLxs=,0
JcPqsRT/aJOFz8UfLlHYobJQK3QFvrE9UcIPSqO51Wo=,0
37tKx7poxGP6OQ7MYoY4AEv72FZd+7pt5HoGHUJptBI=,1
uOuQSUFBZBPl8e2C6p9cXxM8NfAp2R+V0+AFfQKtT8k=,0
xg6it33CujTw1dS8r5exSHCn7cFyiTB5Bhe86dJ8z6U=,0
dGEhfwidzilJl46XALE2Jf1e/OJymdqKNmtpBj9xGq8=,0
H9mIz4CA5Ptv7jB23zi/HseVVnTDhWSKlm3Zav2j2WY=,0
BbTX+aJDQaY39i0ygxp8gU2LgzM2aNHYONH6NCX5RjM=,1
Isunc5VX4HwcK2ct+v5uGDNiv6wRW9YX2MwzCCSF90U=,0
W2N9aitSgujcrpvrR/jkt0b/eqKy1MmOC41yTr05hRg=,0
NXulo2V/zXNPvMhExku0RiLD+BigJarvCTesSHH562s=,0
uNvf16z4Oq7RWb2oqltkIzTMGjYnG22QvLVOWC5/YJ4=,0
+muJ+PxrwSDP5K8/1J9qFAl5FM6L7GjDfY23bSc1kCk=,0
E6mXGqRfJcgTsVQhOcuvbnvDScrmnr+XVztS2fYgMmQ=,0
zh5KMfqVA//2MhzWgtucjHg6SfBNTLxXw3om61/ML7Y=,0
XznSsL2mk0/bRlCOpUlNnks/lpHg60MpwvrqBlij9oM=,0
1zoeWaU6DGpJww1ZRdb1MpOGO05XV56+8nPWf1wu4Vc=,0
z0qlYJ5gQT8ilnOLcYLWMtUzZz9ocAv3jPoLN9D0hCQ=,1
XWNPBq/nWUyPWmKZQa5uFlGVy9IIiJwYTsxp4Is2xCg=,0
8dLukH94oxn7U96c1bJNjh7aWjstIDsMTldBMC1JuGA=,0
YuGSj0Cj9eVOrq4TfWn1OdggKFeu46PueA9X8x27wWY=,0
m/SWfc+wpkO5+tmk+Ur8KJ1J/Jx33jV+McV3o2uQsaQ=,0
wAlJ+KQF8f7S7kNn8LrUV5JBVd83Ni2Q+0e5DLbgQJ0=,0
EZt7eGD99E+SJ+Ot07jhfTdRX7+q304c04acdXrRKrI=,0
zH9bQ3DSq8ImlNDyoMiljZuXBBoOV8Hx6B8QdQCvdEY=,0
/V+6S2JkfgW38vubTmr5ocOwiDGUB4t17DV38MTTWcQ=,0
KKYqxHJXHWAJHvQ0QbovQtswmO93tiVSVDnnMqAGG4s=,1
wfITbCxJiSXWuTVOLfm9o53bo1LsfldNa8cnCIRU19Y=,0
LxnzZhypYFip4bwp2m6dy4Ln8ceY6y3czxAjeXXAOyg=,1
qKlID+2OhLJWoaPrmTwfTGa2ypnP6/Qvsyapiba9M44=,1
TYMf2N3kmg2LaFxQmn/bF1tTnzRWjXpmA0zkGiJ43nA=,0
ObJgWWGC0boDv7OYd7hb9VyU6dlemAoEF+Zx3pOf6P4=,0
Te1tVzFwTkgoWZmdHO8PltI8SameO38d0doIn8Adtsk=,0
ziMOM8/Tz6XRGZpEMAiiwbx2YF/1O0VV+HmPz5BXpCM=,1
JohRl2/OCVO8Ouni7Zce1pJTPg85ykC/hlDWWCfZLZc=,0
8lVac8mGawckuDRSjzFw8DgLB2f2z4L33gsEn3VNSEA=,0
I1XD4mEP5nccWAC0jnpmhcPNwKb9Rv/CRD7TNQghxm0=,0
weO4QfjzvbsAb55/h+645G5vpjwMW/EZ9oenYvMzh74=,0
o3RQDDdYXIdhFiwXX+Wt8V2zAyrPVrOFInXjB5H1FE4=,0
qyqit2du7EI3AbejU/JmSCoAZBf9K9rAB87YHqHmOag=,0
Dw7vj2Ybm+7PYn/enIlI3Qr24dXrj+hIx6UGhg2bTnQ=,0
csEpYkqlmy41vhaIk5v24cVMAHL06LUa/NooXKyloUw=,1
xWk2fjpQdZG48nq8/NHY8eeA0+4fdWjXd8EKesnWuy4=,0
+G6+OUQy1pnqrUy1lLn7vcBW8i5p7BMOGQU1cqI5/Xk=,0
+xsq/cnEfqTzXB97IW4JNi8j2DnGx0VWy9jQSNtB3R4=,0
OdF0xiiYWhgcYXjaLKATMfCXsxfFwW2Ib+gEZtUP6BM=,0
DOyXq0IZmpVNZfNiJI8xQAp0CgvqjQTEzSm+K2BxBiA=,0
Ko2C/KQ1+E0aAFP1l715ms3+gNBwtKytANDJ/M0L6X0=,0
iqzOLyJ1SuQ9qFu6UgqH3KNwkh8uvp6qJDMfgDUiKQk=,1
E1Y3NSj0U3KP4pnS+NDOYT9z9zJNW7zB4eEgrzav/Xk=,0
FAsvlYrGjGR5fQPdcqrUb4BKu5mz/U9Ny6U7oqT4oM4=,0
FIXZTZClDf5GiM+3F1KYWWJpy6eBKtEk6knaRP2Ul2M=,0
mxKwgi/tWQBGvE2rcq3OKCgcvXBvioiHaHoe5iMptuo=,0
e7DOjbSSSWR4moQwzlMNZgS4ZMGM79nMyhrURMf/+Pw=,0
90aLiYk5KaFalKbY4Sz5PeRAWA2Y60gX1Cttdo7qFxc=,0
rj0MLfqBue9B+Ewlv7tdx8un1zFxSivIzNsoYC0Nd0E=,1
cA6Jip+fsg0ey8J60CEficwJqAGE8shxTSkxhqCMNmQ=,0
6BYYFaVr5D0Nl0HvhZ/qzA4TYMQRontldJKedQjEuVc=,0
+c7THuzxnojhLOOWPt0SnnbYDtxG13HiBsYMh2w/paA=,0
H1O9iLUlj5FQcpYr8UKtvYy9t/DihybAh0KI8YTa0ws=,0
NME1nq3zZ1ndwwHpcKJXl5Ig/v6H/kWVyHddmd3qEhs=,0
KI7CiMKPpgnh+Kc/tqX+p/0FrZUErG/ZaCUgUBPEgr0=,0
Jn+Ps/kV1GZ1fEtP55OvW4QASHV8fK1DXgxWaD8jZPU=,0
WHekdiJp2QSqFc3he/WLPLK1CKFAPq9B5OEIAw4CYNk=,0
n3huHeLt/bkJXZurXEts2uOxKyDO1TmVnb/0MK2UDKA=,0
qyc0dlLkfeC2v4oW0qyfU/f2q7DOr9vqxCVXa4FsEZI=,0
uPDpoOhz3pb+NtzgIJ8H+OR15Xo4/+9lt11KT78/3Zw=,0
rnRNda8MIdVMpk0DGZKd542Co28FVRk8r9Pprz34VRQ=,0
EiBW2CeB7YWCd0sYG2+DRAPoOAJ/UnUg3Ul9TYt1h+I=,0
Vs0KUvEDVx0MD6kAZ5kOWWfjmsbEqDRmZXNTri0hM1A=,0
xA0cGgxnZ/GQ+5+vLjLkkGPspVz1Yeh0pruk8csmuY8=,0
MeXnoSeyRAf+t8rfLC2yZqR3opogr64vcu51ySgDBWE=,0
7Voa8gJq2/FPzE51fmGUxK9enV3f/YbrosTt8LpG7lE=,0
OqDyhiZ6YYuOp5hdRt8LIyaIOfJ96+nedW0Z4hR2jVU=,0
qQ728R2YkW7RQ4svmLdeDhboGB/cF1MqZZR8+4wPQNs=,0
j2aRaikqMnV6yMmukEzJo2BD9NnTfh5PE2ViI46zWHI=,0
CHMea+Eqnchspco2J6y4xlSRkvreBHA4aD78yMyIso0=,0
iYATJbHKbthFQ9jLrLWxx5oDJ7LyFzNBUc3hD5UcpFA=,0
ITHLosLMNJ64Cd2RGddSqTXcpTJ8EeAODmPoWvT4JuQ=,0
aDbhbnfewnZ2tAtXLsG5GUzAh927jUNZs2sP+Id6EVA=,0
5YBx3hP9I5lUjG5/3EmoOH77slnaU9qdxzMpFOnlnng=,0
McCgCImjNrzzOUMOoSJgWMmJF3CFLQC4Xd4aVHdroYk=,0
1kbelXK8lSoi08N8go7kNQdohspPmq/BeXPdEZwXR10=,0
UW9R3Ns1XDofFf5dGLRlBeMzRyxE8OzMJUGtvOJOINM=,1
SGhH5fXHyYKTq4LoyPh7G5seP9E/OybIxj82SW5ugVs=,0
jIozeI417lsnjYAicLpDjsan+XAB6lZM+N0HRnRotKs=,0
YRgpYXgVFTJT5Y1WFyr2kyZWEfDHLpNhyWMApdibQTw=,0
dnul/gyGv8UGsyk/Ul71kiqIwQKaMwV+PQlzCXcDTiQ=,0
gTboNMQnLCd44FRDZ6oqtNzBER/j4tu8oinYZIpT+6k=,0
PQP/kkqvViQv76pGoCBj6gCbRxDdomi4YWv0cxhzbKs=,0
1Q6MljJF2YkOaxnh1qL+bk6BrMxRsD2a/kOa/mfosqM=,1
t75rRsdfAqTcYm9TUKECDYCvRMrhvb3w63yIy1x329s=,0
RbV77wJ7yqEkF4mQXxpCMxrXUSIAJm0lTN+febzXq2E=,0
UVsy0xsEPU2tLy8JFyQkIKEtcSwLF03CBc+mfgnsYeQ=,0
g50a8bqbY97uzyWAioMfvNpy4EzKXaxxBDSQoNncfPs=,1
pB7xXPM2izDgfbFQdNlVtOZZ7KkCw6f+9tYpRrxc35Q=,1
uVcOujIcjZ/L00NrWOqUmqMsnkLjdlMPfiAhjmhwnjA=,1
q/N1tkeD86hokBHlTt/2Fk+DLmgC0uhnnyMoj0LOW3g=,0
+Ygce+M0TCazBTZjg/HXr3Al0hjp1Oz1hZ0sqyIqucI=,0
MwyjHyEKOxCPLcY41rPWmiMd4L4MmTHpAllMxX8uO+E=,0
IRtVlsKHvpsC3vxdD/9IWaCM+QWAyDgWZaOexNYZMEY=,0
MhZXoDfMdMqG8RVQ4loWLQ3aHOnkMvlt+/9eFawGo28=,0
X8Bu+qFh5duxqBIHFDNGEP79zOcadcIRRwMZu1Pg2vE=,1
Mc20sgWXRsZykNqinBvHnXzwNsDZiKcK5D9GiRd03iI=,0
cU0vWs7Im0yn4/LvXnjrVm0HzmQB0OJ+ayxrT/rIXbM=,0
L8qJJCUXSj//JGEaoer8x/kIY4omwQGwagC5+TNa5Mk=,0
9B1JLqNlD1EUdVeJeO/gRKUydEjl0e3bUNipVuGC3YA=,0
QgWNn47Qi7y+Ggb+/Lx1mpm/8p6PvRM89PfRpil1Xn8=,0
BzLlQeiXHX4aHqsgiB0Qogw7DXs4a+Cr4xgBgjEfo0g=,0
hrNvBBr7NcddDDmo/RATUC9wTOkA4TYuYqTbzgz5E24=,0
oKiKpZhIxDmBa1Odc9zwpGJdKVOhcVVBaoCBFLzLuSc=,0
NZ3kXE916HEMDEZhqRMhNE4/GSW3KOCMl+CfbAGD/5g=,0
Ar83uKjOARKzy6Ld43/Jh2g384E+9y8lp/KWv39TNUc=,0
3CYx041+bVoG+zzdAd9AkrKuYkkQE0nmMctjCWRU/eQ=,0
Xe0mZKmT35aT6KfqkKgo4/SBcE36sXEuSGjk473GUas=,0
QskE5VlK4J0t0+H9Z4P8sMnvvetrYwDCyzUtNiBabdY=,0
pup99HNS30RtyqMGP8H8jSxADyAOlrvZoxAbXXqlTTo=,0
lM60vhxzLI1TmtlRpfPbGuG69Y/BzYa74nF3AIwHvaU=,0
to6mZcUW7AcWZ1LqevbJQeqJoFsfsOIvE+YsSBQP8bg=,0
vyN60YWNe5Ao7E1nlp+IA8jxEeGOMEKFg2rg2kW9hPM=,0
way4fF7CQfnS7vcb70oOxf77a+9+SWSFJK89qw5jWMM=,0
pUfbhs3g2w1lugPZa9d2DHfL/g6dV2kGeow6raJAopY=,0
4oBg1tvASrsQfMPH1KFsckAyXFbkn8s9/jJuliugAwI=,0
Voj0mn5zRUzJL0wF5K8IyQfBuzCRuo762ifA72Vszl8=,1
rf7haGPiAf8+Q3eN5x+jyqAiCPSG69Lq/8RaaM/2tWw=,0
mdV7IwPVND7cYPJCtAHS+ZSBVHsO1Rkkrb2n3Ai5Lo8=,0
fkfd1XVi/M93wu6jld7z47//iaiKxM8h8w/nvygC6nI=,0
AlA2Bm8ApDC1tU71yilkNepIiiKz+ahSxCZqpVLFxf8=,0
g8neDS/EUbiEmEAOO9FptufFfMYDkh1zPz9ffXdO7nA=,0
ncFt6BrRKV1e7jHIpA9Xpd1K1EypDSVlvholOVTnBbM=,0
wLXYa1sUJtb2LCfk7wv/LeoJer+1fgruzC3bjg5hjjw=,1
VDDn/PPfVkvxXIg6GtHZa2UHXhCtSU7e73YNWSt6h5Q=,0
0zXsBg1EPtxlmOHYSfSSG4hnNZB9s5cgJIGhPG2RZGk=,1
UyQiEMRQ1Clv53oZSBuDDVTAtxcPWuAaYW9Y1WDFNZY=,0
qq+HDFNfMuiKC4rBJEEsFE2WVFua+UKnIt1GfYO3aZA=,0
2HnbXuJqxr3tfDML/fp59ZofdjWowBZ/Wz9LgR6H5/Q=,0
ug+Jr/ZPWOmjv/qrcNyMS6uHW3yCAD+w9Eh/1omdtOg=,0
N3lnnre+aDSxnLR/4nGXEFQCpTuUWP/IccbeW/Uvoh4=,0
x6LHq1vp79+kAuejsdsHnthkjuPIYtSKBt/OUIFSgO0=,0
eMBBPCVPIOF7utpBg26gkoZa4Mb70jkt7Abl5KPYmTk=,0
bAc0vnW+KPomBPJUu9I/HqxZI8tGYuL9Ey39c5u0tfs=,0
n+fsxRBMLQhltXrc+RaqDr32Z0Q/tJuNsI/5lWzQC/M=,0
2ZGd+szA3cdrkJAsWo5GGzbaDoM8iyS5K42uKrDNJrk=,0
kiAXz8nEisc3WL06ri0zGo0r6NZ4MrQL1lCKz27lR4s=,0
UGPKkbdA/lNfJgR3Z60qa0btu2lFakKBtSO8NQXa4zI=,0
5xf3HPTq68sTuP/84ABAfI9D/8U0dugrDjhKvVpbk5Q=,0
Uu0hcNE68tkneA+OZrUgUlLWHr4Ylyib0DZw+ViBRU0=,0
Sr9fpRFyrz/UX6qma7/ZJTBtoclc2CHhAl2JJUyUzPk=,0
HKhCEsA5wEkB2ntCvLmHxLsWbw0Zw9H/4GfEhvAfMKU=,1
jK2N/pV22ntYixbDMzdhEJPDKIcz0f4YkgPz5FB7JS4=,0
L/bUIN9UbU21t4e0XsIM1+NW3DARKddTmtXWXyCT/yM=,0
Uv8E4KjJ1+0H2qhj36n1EwF1H6GSrE8HaVosOY582V0=,0
+jI76Gjgb6Rysb26V/H7s/qRwAHNHaAtSlHNJgRZ5uE=,0
k4c+XB07rQinmZHwook54xjEXBByjYngRrSIdjgHs0M=,0
bVu4DNbb+YhkCkCnc3QIGQ+3pk3VYM73t6KLDS/DUdQ=,0
q04GBHZIPkvlmpJ4w8Anhkg23QeXxQvCWIpByOikltA=,0
nD1OcgFxeY8vHEx4JUkZnebzFNdzCE6KumVkOWL1tu8=,0
wdI+D45b20KHrqFwxEcc0M8ZvbYND/1JWFicxJ1Gq1o=,0
WJSWvvKp624sZLLVFvvO9Kquc25mpfkhlHYNZP0f2Vs=,0
zuv2d9HH4Vh3ivPjgXaARt2zDagHnHlcMKAEhI8exsY=,0
+TCWKYeY2NO6wBgXtuCoGpl5DnrjEeG/ZfnHfs24oSY=,0
zl7vaL2jSq/ATarp8lMCcyeNh8rG0Ibp8L5To6YLPR0=,0
Ivi9kbiObIvVDPhkFTHgE4ieswJjsF03k3dLrDcluDI=,1
FHiSObMhWcv30IcYOv5hHW2eBFf484LUkzLY/2lzJPE=,0
wM2J8Mwy/xBizrg7RYMCT6hc14i9vMjb3qUublik2R0=,0
zdU2Vlc5xa3TR1nvV0/aFt5bnS5dSdHrWoIMcxm0vDM=,1
APfGaO1ZaBqD/66WlP10f9QACTQzLdpuA8D0p8s36ug=,0
SYtNR67sshi4EW5XfkzeViwuKIbjQr/cFmB6qJVLYXs=,0
i0SZot2gqC+cRMzwuss0rcuszLxr1jcXuIgIzvwBhqE=,0
VP9EY4eeGZJ0a7XfgVIqnnWCTfM1bt6enZLZ3i2Sqss=,1
cUcMTeoKSvfzFy6YGZUXYl0VLmHsFdu7w4VYholp3CA=,0
Ar7IbWujJ1Tc6NTDc6HlxzyDkWd36pUmNlBEZ/74DT8=,0
D7bWuDrF6J7ZjUNnPpX+QQVwDiD71l17htOgbkv4bMY=,1
FWNcZlu2SWKwP2w+AFGwzkq24pRmtohmKfdnJzCJBFo=,0
HXgwBHpdT2/B2kCtyK96Ayt/2t6+VmAXMgcRnNQbgiA=,0
DMMVlqDgvGqTI7L6Ubnt3EQnaOr5sRnCzreqTJAmSOg=,0
M9I8sqRI8EU6Z1oenW6DHDiVZtJ+73xck8VkwltfsXc=,0
rG3m0L319aqK9x/95/Ifl/7ayFG6KrIcg1xXobgWWhM=,0
St9hGMdMxMhDMiOUCy062V5pXWI/5sG8JO8NO6fCdgU=,1
ArhA/VmjH5Oph3bw7IiMNb1ek1QIUTxmk+eltOWzUeg=,0
X8pQoA7bN7HKR+ylVaYdIHva8AKlMiZIC0MlHOnaH/A=,0
ro+ujOYn0/sstQyka28JOdkiOPSjMMN/bRfwPXy5GyU=,0
W4VH39LUjy0HNNU+EKINlyqAfyMQwg0+FJ6FF0Pu5is=,1
0aXrPG4yo9mUlEJDcabQ9jmlC1u8lUrxqK+uUB+canU=,1
U6pbIW8sPXZNiiB+Cpyxezxlkfw+UVtmQ6zqKNKwR4o=,1
/6YyxOqHmy5UezXbrocuF8LcMtJ95t5EVB1fQZn+FTY=,0
Fe5rlQFtlFbRZARzroNdXpgMvcehltNMcnWQH4+XsC8=,0
z9bE6H8Ko3RgAmT/t5NTHuKIiEZNpsJnrkgvwMyrnqM=,0
2PfNsMbDjTRdp+mCDPQHCgB/mEStoXr3Qi+X5vJJTks=,0
HnhvKWRgQbJFmu+9UmE4ZXVJyfMcvWNqaqBH+cRfUEg=,0
3CU+ELYINql7P1jR0GBilvDOR839CyNKY5X2d4cIzcg=,0
pVQkcZa2/h9OCxw1cJu4gkB7i401aNUGOpvLcv0Uo1c=,0
ODVR8n5T1OAYN6n27IMf5aeeSjNKmW7kuKzPUl/o3j0=,0
thari0pbt68YeVxWDhtGoWQTMtxsAeQutEh7trxk4Pc=,0
bTz6awGi7JZEG2gkxB0g3MYrALnG9rZ8KoJVnGnetJg=,0
ls5aOIG7DgAYlhRPt+QzQ2J9xiMscouQhftn+Q87WkM=,0
MwyvRxWRJkStsn7g2uHonQL19YF3lIK87LgQ8pyRK6k=,0
ZYeWjGc6620ESFoURdNx/YkmiUuUSU+gSkZ/OqBSGmI=,0
J3arZAVZb6hC4VzV1C5KudErdsAqJilo5imvSVjLD38=,0
/3ndwCCcNUTfRbCG4Cb6TvgT+7Q3I2aJGEToD5kWD7g=,0
0RmZ2ohC0ZMEbavdHsSfc9WirmJk/zEzev8qy1X1gmo=,1
vKwmpWLZ0Nk43gfbdkENcueqtuyyNcNF5W7YTtPuJfQ=,0
VX0Qv6fF5hf2qMmRnp+1Jze2DuUjUt8d26BmiX6oTNM=,0
2nqTHEM8UYVLD9Cw7slm6L8/GOgndMw8F7tUESRTIaw=,0
LyP9a3WTXIAiKOr0Smh0ZvfmBBbfiTj3O8RldRR8PSw=,0
hzib0njBa2Yv7xyjGe5Pd9yTJw6aIvTkNuKVy56Uk7c=,0
tT7oFo7f6r5eCKLKz7xOsYYEHhjy5sh2oSDu1+l3+V0=,0
l0XJW1jzg0NDuIZDmEvMYzy7NYTLM9GSivQOI/Isw+c=,0
d+/ikPOKfH/rxQD4vxGDALojqvVypkbJCN1RCDcUKok=,0
OJud+W9lAm10OpjojJ8U3J27/AvmH80//NFS2oNxmXY=,0
ALmvNfGh82+/UoL0EOfEviDWfIz4x0SSCHMnaXt501g=,0
qHzq8SrNltWBO70uQG4Cn2weyxIbSgHdR+tus+DNm4c=,0
Mbtav4rMFCrGsOD4MfB42yUGOxrVsVFfVxo0XDLvquQ=,0
M+SICBw2Y0LxX8zDWY9zeqhJqnhzR5Lu/76ELyeh69M=,0
m0EBg+yMiWkD54sxsw+Wpns2Cr2yTDm2Qma3S1qstH4=,0
twlSZJhSHDX0Naaz5ZtSIB3iHy2LnHGSdnuyXgo+ZsU=,0
uF1ILFHok3QCAbBsBsVB2tsndPXBW4Ig8+K02Q/3bHM=,0
Q3oMOf7QLNeOTE9CVzrOe9/98nw07XnvIGwJjmkpsBI=,0
PsE9W1hsHKhPt8XfhUcHj75KMHyf7oKwXy9vI/o7q9o=,0
VandGEYvuvwccCo7TkaGpBjkxbd0af9epdmLn5Ywiys=,0
7PpU5rv82eeasaPj0593XnjcfwMvoyT68N8FD3V6qBc=,0
zC5iAdb4YD88/qUyk7FI7ly5MQnU+tJHMIeNlgKsYHo=,0
ZstIb5aLmtwWEnUM0EnBf8B85rg3nCd+r+iyirTifcw=,0
BXtXxqT/GS0OBSn3PH3D2XwBPAt1SEiu5jHKkWEAaC8=,1
RcGnzKfzvqPBwPxxtbVCggYMJwGuMhOmHyb/bDT3uPg=,0
Z+rIzlv0U2Ra64ZJVlZCcgeP2LQdPKtkpaMGmRXmQDo=,0
cVwetrXbWJ7hNLd8wPn5+6Y1nEExGr4l/WOi9iwj4eM=,1
wknUZ1aIQ7V2f1Pg/Xjy0tCjRmYIStZ8iO3svNiAckQ=,0
osQbt5wwV1QYWcXrwq4wJDCdqusHxmFbfn6ndCkcrdc=,0
F++3WH/R6CIAsudJSfQx+UVlFC4SIoNF6hwwOzzT5ZI=,0
MXUpluFJj5enT+BGYQ/mC+IRp1/60tmDlr4slhKznac=,0
uwYqPcmz2fr4nodGoU/0800jw+h5uHcqHwk+VVTPpaE=,0
M7l1dFHJ1u9S+/0GNy9ko5Aphso5VbICOYnlBZUUGgA=,0
ipdDqFReB2HpnLfUjMu3lTCA4QZRuCOvW/2MMIqSluI=,0
reV8FdmJqqXpLGU3iaiQxA5R6PxRHSndkxMmTHCxAT0=,0
4XhGSgCA/s4munJCCt3vgr3AXUfe7+6rKrGQis8G2oQ=,0
XN55ciRjApYGsn4xa+gNx7GRnnKq7WQGvFvEXKW1CXI=,1
AdsUHoYZYdi/2ZLRy+J4Bo7lgS1WmIMRd5+AZrn1Yvs=,0
/r1v80KcZE6wZWsRjU2DNL19WWg2RZVTFf1IUA5o6JY=,0
H1B0wE9Bf0qCtGS+0V8+3QezcZdHHvJAEKxBSNjwZHM=,0
TEDoVZ7h0XVagNrEqJu48pDDzv9mFB/SyqiYEn5PwTI=,0
hDKF1hStSMnucgttwO0n+5Y2cayG2HF99I0F3dySe0I=,0
FcfzVwhJcX3loYeeuXzoplOmM45NwZsOSu8lLNs/mBg=,0
130SWXiO46LPSdBEXI2knW57u9SdOsAK7g1lmH8mdWM=,0
Uv3Dzv0SCK6/ZrnO0iWb62hTIYZ4SO80etg7nwNhdbY=,0
jlz2aM3Fp6/1QztmSPqjO5+DsChHQslVwn9qJEAsNuY=,0
KVO9WsZEk074++vJuFiCTBIVrzsE7lOfU3qZtOx+IJI=,0
gfX53lSjqsFDBKB80wBPwfLASo0mP92cYFC2HPdLlyI=,0
CBekzYzdKwXnV77gqcii7TE9+DSaKtV3P6iWwSKbtM0=,0
CybTlZjDyIHpE4bi+GILAYrtcUG1E7uZi8bAJI3fwbc=,0
8pWd0hoWY5HtkRF1fTMUMRGMOmVDmOSIsCUytjuV+jM=,0
MNPKXjdEhBaUem+zx7KKjw3Cr6/9qqhhamZD0VMaky0=,0
ZWQPmThBL2g12bgzTteFuNIkBN1xYVqB2t2c5LhymOY=,0
fG4xS+4ylqgmGDmSi/WyqtXiE0XWAZ8lq41KlMEKyAY=,0
WfN/dvMM37SFKNUxdPQWGMKA21pzfofrgmzZ9t2RHAE=,0
xs4zGC/kxfCd4uv9h63j40DcJ3AUt+o9vSGHRmrCVa8=,0
TeYQRLgQrKKRK5pfqDSc6Xyf274H7G6YFOaiA+NnWSg=,0
F+8E/vLx1khxY48wIBKqWg5eu1Faj6/OGvHN26HI92I=,0
eovdHI50TjYUvjyE2wK/9ywey4J7cqMTLJGp/Rs0nww=,0
FCiB/UTSumeuMYpdX875ifJzICFMMuuk/6FYMuU4ExQ=,0
LJH/Gr5iIIXSAklvm/uor3eiRMIwjYK0quQiWTcT0lg=,0
UuFi3icYlYfMpVZ86KFR+Z2gFss2sT4NaFuCiE8bOnY=,0
P3rt9IuZtd3f+nHevFrSaVqwqTmLuW0XduP/adCmXaE=,0
jzWZ+zNmOKxevvuTxD1C5dVHCaIF/dbT1tYqIfQJcRE=,0
jBH6fH058nrKw1PhBX+qkaShJCVS/HJiwWcw9tbDFlI=,0
OGdrmzQ1BAzXffS1/byZhqwNbt8agH44sBjGf+yHT0M=,0
HoRQ1EYEYFI0t6tSXMF23gS2+Eqo8Bh8M+cSl45k6Mg=,0
z+ll/oznFAQuivz6ffabOpsxzNoRFr+W2Fy5+o/NPBg=,0
