msno,city,bd,gender,registered_via,registration_init_time
bQa06+7pS4n0mALm90oXveeG4CkS8K2agX3hxZxP60k=,9,33,female,9,20051002
8JWbcRtQ+jtJ19OosSvxD2DT57fiF9F7rMh88p7KULo=,5,27,female,3,20141124
wfITbCxJiSXWuTVOLfm9o53bo1LsfldNa8cnCIRU19Y=,5,39,male,9,20141227
xEWCIFZuSwwN5dOJdQonMhUUKfmqVJvHf6Q3RDuSPwE=,13,14,male,3,20130821
Q6JoxThb8FbDCj20Bzm6sS5bU1RnL9bPuQloNvG20tk=,13,21,male,3,20130908
//1tIUeF70BEHRxcQ5SuArPy7N8GVh4dBCaUutmysAQ=,13,36,male,9,20110313
zXMyiby62FN/XtFJlHqzczRcIPxU4R86b54QUM54elQ=,5,29,male,9,20110528
dDAtlfjGfdDjePuFTfDiCmK926FzYB5aexXmBWOsQFA=,15,25,male,9,20161012
aAjVhkCBmtXiYfCJSC9xbFcQ7DAS0r68DWRjwWMWOgI=,6,37,male,9,20150627
bpUZcJsaIOMQeLmsEsCUhM8SYrSvjuZT0J+35hcst2o=,9,29,female,9,20080910
XCylv2VZpnIc9tHNdHr6rGlU5QUhtGEUnZmTZmiOsig=,13,31,female,9,20081017
aaeZHu8nPoqJ30GwtWh+afH8Bj8vmnlILp9MAg30oG4=,13,32,female,9,20090206
rX7WJfR87u5K6K9gbITbZiS45di+h3SdPGcwmADI3Ng=,5,41,female,9,20090307
os5Dk7zRmHzT3LMQNSkNqbWZ1GUnqnsqfCHZ/6a+Vis=,5,17,female,9,20140710
I+WSm5TqxAl8Dro3vFM5bKjHQvjxR15+3TV6Fmt+6Ro=,13,38,female,9,20091205
CsTp3NTB5o43roXZwXm+L+oVc+8S9nwKrg3hTmv+258=,18,47,female,9,20120909
lmSxxblXVI8qIJBRm5YxHS+0Ktyd7T1mr3nzCJ8fq2w=,8,24,male,3,20150811
VCxQSuIUNxJ5guUH/JT7ymXp9WxbaYVWERl0XvrBkuM=,5,38,female,9,20070705
YlDkV+3AX4m7c/iJGLcN37/G8tZPqIyYbAa7TIBpKaQ=,9,46,male,9,20070810
/JJ1Qqt7SkXbecK/3Q97H/qrW8vKY2ELC0/ErqNxzvE=,4,28,male,9,20071108
6SyMrD4I5iFTeNHKc+frihqVqQOwqz9xBo1M6UMubBM=,4,22,male,9,20141220
ql5ngzi3IxPlW4GT49FvEDtrZUFqPaZCvUvj6vd/ObM=,13,18,female,3,20131001
AxzsolMSnuGSxvGohQmH9gmOo80TrYGwDe6soFum0SI=,15,22,female,4,20160307
orbSfnKfosHz2+IcLTl5BJr7Pz1m06jxYAly2nNZPnI=,4,37,female,9,20101211
M5/VXvmfOA4W+fAQsXEWNcZ/UgGPdz0AlwEIhyEErls=,12,30,female,7,20101214
t/1rJz5bNBFDhh1H0HgjVAugJ15J10odm2z0v2AW+O8=,15,28,female,3,20150825
LLS1s1FuDmRh1mWREzJon/31AifFG8SKxY6/3+OLunU=,11,22,female,3,20120310
FhgXOVkb7CCZaqJKuQ0RvEuR/o0Cv3/H3aDxDMegxiw=,6,25,male,7,20120402
z3uF9LUY170rSMdMh2YwiPrRQn8hX6W4EvOW22bkPLs=,13,19,female,3,20120414
xjonaaadDfXq9YmguGn9GkWNznqS0ACd+wFNhHnE5Vk=,5,37,female,3,20120608
GqfJgDEUMk+I2pDZYI6sPt6lK/Zd32e0zc4NEl4+ovc=,13,26,female,3,20121216
fqaBFEckHfX37nx8P4LiXaKyDde9UiSFXJG6iZebOIQ=,13,40,female,9,20121217
NszlszHmycYi+GNUHycfxQJdxGXCIqIcbm3Hey7b4J8=,4,26,female,7,20131118
rNJWIl2uvL2o+m5xP6Wbu4Pzokslrb2eQlGYe82r7fA=,4,23,male,7,20131119
Iev0EcwYTb6R4joq6Mfwpg0kXHg4WOtfpEIA3dGxWkU=,13,21,male,3,20121109
Qxq75oD9jjBiP44J9lhCDdr7KjtpNhe7zYg2N5y0GL0=,13,18,male,3,20121130
/aKn6LMD16yaTLjoMsN+LaXlrvbUdz12VDwnAs+xpOg=,3,55,male,7,20121220
LANg5Uwv3cdIahk7wHVfbBOMOK2HOchl7cpmDwyfw0k=,11,24,female,3,20120730
q1eof1KN8ROINi0jwr1xp8N4clY/scyNBOqjdw3d7wI=,1,27,female,7,20161107
OBzE+vZOs1KghFb8TRHg54aSs7JfXyp7ERmWk2zOPJ8=,11,57,male,9,20101221
AcylUPbdfbRKBl3tJMFQNEZMs/tWKipvdobdtgvqmDA=,18,55,female,9,20140704
7ZVIDvJKZNaIpy3zjOd+FWKRS6p6+jatYxHxtZUtku0=,13,30,male,9,20060929
iTVC0rK5D7glZNFBGZGF98d6a2xBY2vqaiX09yRtZgg=,4,26,female,7,20130129
XIh50q5m4dWomo4qSmYCAOweNOiGOwb5oEG4uXTfBy0=,13,26,male,9,20100416
trvV2Zexrr8ZU5e7XyzDvDXQCZJCkD2EW/gWXA9+DSQ=,14,35,male,9,20100516
p37bwapDVGa7KB0Jm99+4oF+MwxS6fUzFtFyj/QN+qs=,13,26,male,9,20100815
UHpQw5DVmLtGl6MMa0hE/QjZhnfR/viqWzimvGorf4E=,5,30,male,9,20071107
gpWHzEnpXAtiwfy0b8x4p/ZxoF3mD6oVftDr+XKxQpk=,13,30,male,9,20071202
z3mycjqysXcGyt1C1K9F9aoMVHdRMVIXM1OBCnKLiFk=,4,28,male,9,20071208
dAk0hpoDH97/zngeAs3bjbYVtcNLFh0l2XyhHfR3d1Q=,22,26,male,9,20140615
3gZbBCEI6O1SZC40aiOi9jl2kt6W9yDDVgk3qnJNir8=,13,38,male,9,20061215
oXLUkjY/d4u2s7WUmOmHTgWqPWYrLw6YIyaOL8n+yxg=,5,30,male,9,20100413
Dr6a/mdsr/UlR8L2aAHHUrXs/wTmR8VIAzTto3slFKA=,7,18,female,9,20100423
Nk3eIwlptMMA3A+A7/s2oOEEMk3iBwZ/hnqu/gLpnXs=,5,29,female,9,20100713
Fxenvc1lCl1jNk8Z5uZNE0f/+r0edMTC19JrbTFRN2U=,5,32,female,7,20101004
tr0XAXInENXjIjc3woovZi+NQKoTiOyNjmIue1iDh38=,13,41,male,9,20101115
Gq2xvS8hHCSEreTMuDFHPO3jlBUkx1iyPNsbantSnMg=,14,28,male,9,20141207
vJPLY2Pjze4jHtpbIZhc5sc0giTD+0bylsMI940z20s=,13,23,male,7,20140525
rpS83Y+I2Ofdmv3iBXeTeuZHauvBom3SOW7s4xmBq1s=,13,17,female,3,20140531
4CHj9lb7SxWYEv8fyXJToZyQJkATb9MWMKz3abulst4=,15,24,female,9,20121108
yk9ibj+uP5snPH2iUuXWCOwQUA2u7dmumF7NHNxSwRw=,13,27,female,7,20110520
l7ytI7t7XsROySgrPw8ejGWzi35fUHIUjDc6aIhMp84=,15,25,male,9,20140916
8waCkRRADfHxW4C4UbkiznAoZTJ42EgE6ERo0wbPLHw=,22,25,female,3,20141012
noCP1oF3S4kVIfJ8oNrVdgsB4qwg9wsAM2QQTZF6LL0=,6,30,female,9,20121005
ZB95XcD8bitXvvKZNMUNOOrdB6l/MSMQzUqf/nawrEE=,5,39,male,9,20090718
G9CWWXzlQc6sVJYj29yJoAyJ87upfxEcILCyqmW7+e8=,13,20,female,9,20100123
VfkJzLygPxetpuFtClooKDfCXdSPKl7zoP+AktGnmOs=,13,51,female,9,20101021
WT01p7dSyRefMKZcsyJue/fUP0PDppNrYua6cHs1B6I=,4,50,female,9,20070725
eTQJpWg4xObcMOuo/xyyE8tdisgww9wSXH/42Of201A=,22,33,female,9,20070924
x5YI1Nwz32MvMJSlKx9HPjd1Jq5aaUlGEpA3lfbEsKk=,17,22,female,9,20071215
WS8+tftpq8PsewVycpF4O9y3H8W424WNOhFYrCbClOM=,4,32,female,7,20120708
FMgIRNnL7PaQ+WvqtEMk/dl3s0IrWLf+AUuc1ndYdhc=,13,45,female,9,20090819
noeMcXP/lu6QUrjsdxt1v/VwcwOf9zbSo+L6BA2I5ro=,13,22,female,9,20101104
vzp0I3QA7GKz3DbErHNubvIbfNopbx5aW49V223wq+M=,1,24,male,3,20141028
14WR1SphJ4Vo6QdgcoTjcbM+noOwXX/slmvDfaWc4bM=,5,31,female,9,20140720
Wz90rCnmHn+5A6m980iYGzPjI95zzij5uzlrx0lw8NA=,15,27,female,3,20140724
yesaKw4NJ5rnKYmy0OL1Q2H8GsVehA5o2SJf2ncYNX8=,5,51,female,9,20110719
prCCgv6VlPHtVltWb4XvmAWXG5XfgBoWtsgKelsFTLs=,5,27,female,3,20150714
P8HPJZcXYErlVKn+aHV2oqkdIk//07bmkvKah03dQs0=,15,32,female,9,20110126
gnOo2UjpRQX8ITHxlRqWR/UKg8H9HhNOorAygZghyes=,1,30,female,9,20060621
Z1l4Nc/JvP37z375bTtKO3ko8/HzkpKDPGIHXDW/g5M=,5,23,male,9,20121221
dA5rR1JNYY9tuO4dhZwiXZ3KWD+nKzXf0bg9jFN+pLY=,13,23,female,7,20140718
/Qfy3+Lig16vrpWuslN6sA8dULmqN8VHYJ10/dqi11o=,12,30,male,9,20050129
W2N9aitSgujcrpvrR/jkt0b/eqKy1MmOC41yTr05hRg=,5,33,female,9,20080222
Wa5hQzsxp8XsqVHvR9zxkFIaNfofWjUNeoQzqs3qVMI=,13,27,male,9,20080826
hZRe2xJN3TPPxsbRdHHewLH5xzQ5vaotlV4XoGjWxmo=,6,46,female,9,20081220
Mf23t4D8OYDtEP+hXoUdDyU9HJHOwXp5ZVEeMmr9xVI=,4,28,female,9,20070616
W/BA0PX9r6PHGY6PSpnKZGvrRx9LxRKCTCeFbeP4OWo=,5,25,male,9,20071016
Y8vYWEmyIeo9KOoWbs0rcuvpGL3exwbj9nIu5ZZjMEM=,13,39,female,9,20151105
iQ56d9g85GI1sqoKE2O8wAVLO3UMNUCLlEATOHmykBo=,5,37,female,9,20080509
41AuDMCAGCSaW62/VBZTqQdNf1rl0fB+y3PUwPkL32w=,5,25,female,9,20081230
zgH97LnPfQTDovzXLdXGBxwFRp2E3TH2SLZ1tbMR+HM=,13,44,male,9,20050220
JaJ/nBewiQMbcYnYR8qBZjdRyyStxfW1AtU+YZIVcRo=,13,27,male,9,20050624
1aDd2z6MP1PjZvvcMZq+TD24t5RKEA5KFVJVKoRpLPc=,6,28,male,9,20050904
QgBm/tlKbjgaVPpumkk1UvHNAPMIc7Z4u8j53qlkOb8=,4,27,male,7,20140603
wdq7nK+zy8lmd9E5woUvc0Ohy9on3ikFbs+cYlqv7j0=,6,29,male,9,20090527
Vbal0bHG465xb408fN9XI+3Z8pIOSUUOgslwLZ6CrKs=,13,35,female,7,20130731
F9Otmr2L9mY5gnrjiHrMAaeRalMcXbe2CyMlZ5RPrtg=,13,26,male,9,20130812
8vj192HRLj2J52mnH3nlnbXAguCyRdBl9dIsTM/6y3c=,5,60,male,3,20130923
plL42snJvuvBIWtx+QQhIcCFwix/RCrgfNZyWnpt5xs=,8,20,male,9,20150524
p/74S2+bttcBjxmtOoUrw/a7K2tCZIO7z2rlByZXmuQ=,13,17,female,3,20160227
ipeRtAlL9BbGUkEEGgkdiORMjpk4Pzf0qwdGEsUx4Ao=,15,23,female,3,20140407
24+ikkIhsBgupUsEPOdTbyK01p3OjjHGGBEjr0+BHqY=,15,28,male,9,20070728
JJY7FJCDofyrMhiKf1go6OVVc+3vkK88RLGDwYl1jig=,5,22,female,9,20070906
48bGr7Bu7TrM7neq/fDGntj0lrSHFTuqHnODlimi+F8=,13,35,male,7,20100427
gwBQxo34y9/AnQOF3cPVEOptFL54tQHn4oG38xt8qME=,6,20,male,9,20100627
vXPuGap0iMmzI1/lmOtLTcyWXwNfMOHzodCXmJmH/T0=,14,27,female,7,20131210
ccJsHQ0FLD8tmwECHGxpDFjsHhyK1BovkrmtNvlOxak=,5,41,female,9,20050919
qq5+M6cage7uwVf5Q7Ejqln8uOapREesOgvsjvpsNmk=,22,42,female,9,20051119
d0K9FfqMswKlNRr7rOow/dC+hvqvZJSfItWp54BSKmQ=,6,36,female,9,20060210
KIcAigg2k+31bvmN+Cns4v2aXa+hoy542EyAip/EdWg=,1,32,female,4,20160710
wGj5X6p9Pn4jMfbpG8nKU7Yt2fGPDeY0H21qMkgo/JQ=,15,30,female,3,20130930
obN50cFFh1eU49Lq0HUyg7n+wA5fo7t9ub5Iof778jw=,10,31,female,3,20121027
Kk0SaEflW6gjlds/Y3Vlymfj5Cekc7cq2leB/W/j5sI=,6,23,male,3,20151126
hp5Nu3DqhzQ0/3BMlkbu3Mvh0NjteJ7YC8B/RcGP908=,5,23,male,9,20070814
LJA+Ufq+fSUImzXo1EH6Rk5r2q9iY8K3rhv3sW0of8U=,15,27,male,9,20070826
80BPCESFDdSwjC2yychaBSP9aTJAzcJfimPvgzjvwzs=,9,23,male,7,20140209
g9I/r2l5tHVKGU0wktlTAaXwiT3+6aE4MMSuCTmGYX0=,13,27,female,9,20100126
F47kzR7+WDONpm3i41TsPz9zB0/7/ILfy6sxRjr++lA=,13,32,male,9,20051031
c8Eozvswhi/nGK7Y0YOJ8QbAy776S8Z2Omi37pBKG7c=,13,38,female,9,20060103
af2jiyZpG/oLwpiqXgkMiwz8rAluMYdWeX4zO7bscSg=,13,23,male,3,20121221
zEKPOIq7lHQjSQGgg/yZAoUWkW9mF1fUdaHU3jGj4X0=,22,26,male,3,20140609
h3x5GLYnvdR0lRM4yzbWCCClyEQeu2LFjeCLSR+x5+M=,5,19,female,9,20140616
lzsKpFpTmwl/kfFHMGCh1RkxhY+0gIJ7B3OE1MCg1yo=,4,44,female,3,20120830
w9tsJZMMa7QIx/1HTK3tcWQAjvIuzAhVuCl0jNA6MWU=,8,18,female,3,20161113
KT9bGDIoBE52+b6qmXMoJvdWhTCdArREQ/j278bFw5Y=,5,28,male,7,20110308
hq92nzqqoxp4TIfcBfw3tyGTgdc8O7yG+Qnx/3F/H2M=,5,30,male,9,20040717
5liD5wkkegkjwDb85xDdOF4+hBK6RyN0HIiqyrd/uWg=,9,25,male,3,20130206
HiCq0BNTQ2RJcVgGga+njNzV9FQqPar/jb6xhRuPvyY=,6,34,male,3,20130226
Vd193abYPaDXYxUrTevVzIu3NHBqn7J9pJtCqKUxsxU=,4,30,male,3,20130319
oJMXCOb9GeDBb6D4HlvJ7obe9VTHdqdQyNDISKH3mvc=,13,22,male,3,20140521
ipdDqFReB2HpnLfUjMu3lTCA4QZRuCOvW/2MMIqSluI=,5,40,male,9,20051028
fzp1bSedCjTwfzM99y6ufoRWcbnU0s+/C92cESC7ZZY=,13,40,male,9,20051105
7pLEP84pIckNW6zhB5mBrcfeFnEYkjX6IKQV+AThAX4=,13,35,male,9,20060303
lzSf/CQ4kxp097f6bxbh7twR+j+HkDCe0dGMaI2EG1s=,5,36,male,9,20060329
hYGTk6nN0pGAYdO8rqhXBjhuq0LH0UCUgoCO7NJl0mE=,12,32,female,9,20071009
cNjpIQZdupTiXDxkAHqVGp9Cz0S3Z9H09e16r2jQSJw=,14,24,male,9,20140114
dm3Bzui7Qh2LmWxa5y5EoysZYL+96JSAFl8/WM4q3UA=,13,46,male,3,20130211
B7eB9fTVPDqItN7CU3hrDkJz5M71l7UzzHwHazE8baw=,4,30,male,9,20041216
4VyQ2X24oJ8FdLX9PcaR7bNGmDpBEK7RX67+EA3q5TM=,4,31,female,7,20100825
1mrAemsylm12zhOEKhJmx+YgX/NmbNPhfuKi2evpQ88=,13,30,male,9,20140616
OXdYzTWemLh66Y1EhKOtP+/wrYHdjfrvoiaeQcfKi/0=,15,27,male,3,20140624
9xOvYqXGMhUFFkzlWknRiWnZGk3SuWf7YAV/E78NH/M=,15,35,male,4,20151221
CxtN3yD9dMmYWGy7LQRwz7tqVgf6XnYxp9/tOadszzA=,5,37,female,3,20140208
zKYTtDmjts9Q3SFpu98eGjhp6p3L71AGwvXVgI+q8DE=,22,21,female,9,20140521
kvz30uTfwjqnJqEPUQdM2r2sIdh8hfnu4yxHmrOCHwM=,14,30,female,3,20131023
an5OQFE94N+Z+huS9nhxcloJT8fj2b1fndIzlpe71RU=,22,43,female,9,20090504
AUdpDSIIMLdTpXM9x5Jg7IOrrCo1R2gDhPqQTkEFZL4=,13,27,male,9,20090812
PIbO7yCDSkZ+Z4UoZzNuNKXm9x1VYXnZsL32DvAbShA=,4,27,male,9,20090901
MuKNOPu4mTmvjReEZHVGagJV9j6lPOZ36gwiGDTtmOE=,13,22,female,7,20120210
+k6UpFVFkOHy28y9wzUZ+AmQ6FYtxeYGHBEGTEU9FY8=,10,18,male,3,20140726
XL0lnmqKHWzU+z76R2vvt2FtLlqgWPUdLJaG5gSgTgs=,5,24,female,3,20130720
INA/hGmhugphvfbruA8eyZQGuTYXb1W5pYjd/6/U2jc=,13,25,male,9,20110327
Cs698Pus9+Azvwaao7Htye5ikFsu3D9B9HsP7B2WRuM=,5,31,male,9,20061010
lddnlKN1C+KR+lO+wEusqjAkqeZ2324GpVAJ0Dh6M3o=,5,23,male,4,20160710
BVkW0zDKByfNGJLKc+GrtTz0PetKjOtPBtgzdXdx/1k=,13,23,male,9,20060619
A1rqBcg5AdfgoliGPg6ijeAbFI4/wbPfd3O19heH/rc=,13,35,female,9,20060828
t8JYAIL8ilxCHb7qmmsOpY/wAYEMEpdVdgwL8Fw+bWM=,22,31,male,9,20061203
hz6fknh6bNKYO9q7wWVu4JKYE4cUtOZDjt97hnYeQII=,17,29,female,9,20070105
dEuUWkVdF49BO30j54gUqRfAgQnVurP0/DXbWD8U3Mw=,6,31,male,9,20070213
Lc9US5cXEoyBbnepPJZV8pMAWl5SN+rt30dB2HcMkwc=,4,38,male,9,20100216
A33flr9VCxp399lmRnuPkaznnUIRVt3DVx5GSTaT8jE=,14,18,female,7,20141019
bxIF2brqYbCYpQHlXlABTsdCgNvIdBYfGOleWt+PeZw=,5,29,male,3,20120920
xLWFIgRbvqLrj4SHT0u/EZXYh/U8KwmQsDqxX2dXKho=,15,30,male,9,20100603
hOWOpZOXk2ciyrzESw2LKCwDHU2In49KFYer3vKGLzQ=,6,33,male,7,20101101
h32t1qGlLLtw9bP74XETuom+gPkxfv9V3q8YVo7nnks=,5,38,male,3,20120701
+CWwjFhYpmHXEd1VGXQ7PclDMy/xfhEoHHNOu2USSUg=,9,31,female,9,20080101
xFeRG21NM0xHeqw88anzIY6wsXfDsD5m5HDK8K2Ghug=,4,33,female,9,20080204
wR8oekzDuqDK7zcU3q9leKcPab3R2p+Q3JHbSEpBoxQ=,11,22,female,9,20060810
Te00TGpf3doiTBOgVGl3OHj3PddsWe9xIig9jauL5Go=,5,35,female,9,20060827
zcuWjvPgZGh1JnpYOIyIFYE9Q6D+5oSYxn+XUfQRXJg=,13,24,male,7,20110310
XfH1qwuvaANQW8d1DtDCt8lDNLctsK+TEzVtvwnEWzk=,15,30,male,9,20100205
1yoCpg2vCx+5NGZoMkPkAeiavpx8D6SKpJpEuQAEiKc=,5,30,male,9,20070610
WfMaV8U3DQOdcG3juuJ6tDsRMlH1+r19dx8fpRB4uOk=,5,38,male,9,20041116
0UtJIJp1S+Jab4sda0b6Pn70FkdoLeAZUhLb0HU8Kbs=,13,25,female,9,20051117
+4JHum5+BdJekgnGDQK+78t5hk062ihA/ZshB3OGOjc=,10,27,male,9,20140112
OZ5Q6EtN9FKMX85gRuiLiojS0VVLsZCFLCEws/faMVY=,22,28,male,3,20121210
bzq8QUz4ID6CqWC0N5iUVxKhqXxQ5nm7V7yIIT8wnHQ=,6,25,male,3,20130105
1ExfFYKt7Br65QCl/yfHzjSfi7MHGd95c78V8TLqixc=,6,18,male,9,20110629
KcXZVufNEDhEAUB0fgd14IesIYqbj8TygIR+bMLo4Yw=,15,32,male,9,20100731
8bgN2UrfZcAnhqcVhWuIlQxi4p2qgfZWYGR8DO6nV5o=,12,27,male,7,20161229
53CmSy6XMri5RqG4McJhUnQnXE3ESasXFqa0MfiTJ6c=,1,31,female,4,20170111
ndXm3ldgdyKX6QXn18ID4bNZ77o1Hx6YSk82p9xvGz8=,4,28,male,4,20170112
rxB7HCm8Ckz8jJ3O4Ijb9SMYaQZiDw/IQ0sk+NqB+xE=,6,19,male,7,20160720
VzPAiYxmYZcbKBc7GYFonWF5Hb6nqQgWEYtnb+fxNk0=,18,32,female,7,20160818
drpuz1oSQtfjoS5dyDLipGd/QBS05gtASiMKSuc+x70=,22,28,male,9,20130509
P6BVsGuu9xYgtyGwCKaf/oPsUMLDiDQki1m4KJp2roQ=,12,27,male,7,20130527
ZlhNZ+uoGMtPsC8N3CV1DGsrvNqlqSOB3CLizyDKad4=,13,53,female,9,20080527
NhQMVNKcQs2HgAZXBqxOqfrPEAvyUN0eQXMEZqaqWRs=,14,24,male,9,20090117
/OiWF2vWWDQQU3USUJmxH9CmrFjHkAHdib2B1aM1NDk=,5,34,male,9,20100502
SRTq1P6l2EAQhXzaTXJzxB8tYGxl4uuqqgLAscIxkAo=,15,36,male,7,20100920
IZlXQCLiIphG+Sl0HWdKhcmJUwSCNRwrGyorutM5BZk=,22,36,male,9,20070828
dg5mq0TYYsKZUu8fsBFmxibO/tO2w4u8e0s/lVH2l+Q=,11,40,female,9,20160905
wRrQzr8FGqlZPLmweYjJYmuiZdHTWKT4Pcxi/0b6oO8=,4,26,male,4,20161004
jJYvRfVRcAiLu2hOiymbgwTnIhUQ7jGspH0OhSAjAhM=,15,42,male,9,20090720
PaGE5O77FJNS0qM42wGfmFX8KNTdWwbcO9LYwDcSv34=,6,37,female,9,20100306
oZpu+QcCJtdrYx8aLx7yBovSFb63m3HP8vXNvR0xWiY=,13,27,female,9,20140616
4vRVHGjh1FFUHhtVDsKKT7chJRHvw42/5HlU/PVoBUM=,14,18,male,7,20140628
FSGD5l2uDnEt6QKXILjWkcS1dS4TqfSPtwxGQzLqOIc=,13,32,female,9,20100522
0tVraea4k855AA0KJJ0ZFBnOhKLt0KaASB8otjYYSjo=,14,42,female,7,20100528
5y4DVdRhljFrKo8g3MACtTzyok+qRb5PPbS2QkQgBFM=,7,26,male,9,20070304
EY2gW79dNNlIR4VJ70Gm3MQ94ga4T70njUwKxjNGQvQ=,13,25,female,9,20120916
qUT300+GzVoWbFYiOAhkkDZBtODwxme57NgxXxIkvCw=,5,39,female,3,20120922
k72mkNMdh8PME5Fwss+h5Iq92YsAlOvEEwRcLsYfZlA=,5,36,female,9,20110213
8c30FzQ1D3Ydlyw04I0COyrrNTt2ccHiOKPVlDKbO48=,22,25,female,9,20110327
pNNHf34kajerdKNmYAO85f9erB/abSE8UnFj6F/p4lM=,5,37,male,9,20110331
c4mN5NXTX6+sZ/mU4kbTT9gGWAqJEiksgR0X0sjRsfM=,15,26,male,9,20140702
5WXmAWtCeGQGlDkdYd3Tam9jFaqfyLprLZq8KOFNndI=,13,43,male,7,20130406
HYUGTiJ/9mTtFeSRlcBdFJNmCmRXjH42N+lzfoNtDHs=,3,28,male,9,20090430
6PbjTf6qdVeYLFrhKhmTM97PVd5u2b1uSCw0Po8GncU=,13,29,female,9,20090102
qeo7/7ZRBmqaLuXtXmMaq9xMRmDIdpbdYnVfnuj9kCc=,15,51,male,9,20110325
FgvxfnANapG6dofc8cbvbXsgtfQIVzbiT0pDYul6XY0=,13,32,female,3,20130605
tcqxVRXc0l3MqGehhTT0cHcJwEHuh/kmwxhmrlsxTJ0=,13,25,male,3,20130618
dy8ErGBkY6BZegM2vv+iRdD4noSdXat8dV/6s8GH30w=,6,20,male,9,20130623
NMmPUhRI8FCeEeo7HIlL9ILt1u39dtS4/lUnoQcubWY=,6,32,male,3,20150814
oY6mQp1yHMYtIJJWEVMlOcW7Dful+nMmXqidzhk8KxY=,15,24,female,9,20131030
MBtx59bqlm4nnT+/1LtbxPhl3C3Ir+JNDOecg5E8r0g=,13,33,male,9,20130121
/G4T5nonEIgEkLvFtlelpjH5AgHcqWRa6qJRqhgzEq8=,13,29,male,3,20130317
TRnTh0wt9xgGqcLgw5iogPXfuak3APsOOh1hpggLGCQ=,13,27,female,9,20130522
ezOPX1TyG/RJYgPHzB9rIWEas9f/zrbfY55MTGKC6Xg=,22,17,male,9,20140717
+RSm62guXBJ5oOzfPolayq5lY1jMMbGumXF8MqZn5Bo=,18,31,male,9,20091004
mFeb7FLu76hCMg5A1M32U3b+Zpeb57IO1TW3U0zXNjc=,8,28,male,7,20120917
7AqIBdvcIx8PdSebl254AQ8JK03JpOXoOyP1B5HO6YY=,6,24,male,3,20121117
PqVB8VehmNSupeXiFkBzXZPWk3mnxjGMv1kfAxjQ8xE=,22,27,male,9,20050728
m+N3kCvh7REueadOjDldJFd9dyxHhFxNGj7tUfSaBQI=,13,49,male,9,20110518
u9m1J9vQXrPUL7ZZwcoPdrx6KmnKXsZkklGp8RHw9Os=,18,32,male,3,20131027
fH09k03L9wN15//SnPzOw44Ig76GeXKGB1r4kmnUgkA=,13,37,female,9,20100516
U2E81kHpIjeCVMLkwuuhR0vFPBUNoKJXXQozQUweZ8w=,4,33,female,7,20120221
zXxdi0+TrKROPH+K/sVX7VwJ8PV0n1/lA+aMiFYJq3w=,5,44,male,9,20050429
M70pXdfMEBi1cEefDPIpsLCo53q5vmGYos3aE05e5Z8=,8,31,male,9,20050928
E6Oq77Eky0qMFeiU7eYAnKnkNHQxdZ28mCBu/BD7N10=,6,35,female,9,20060310
Dka6YzwfZVscpXpXZdheVI9o4/yi1E1GzETa/dxVomY=,15,33,male,4,20170214
QQoimhj5ywOShZdo9hKRO4vqMgb6kQhYLbH0/nmpkcw=,4,42,male,9,20091226
z76d5tidIueZREd3ahTQjfce3wbaAz62Ata3fWha99k=,15,19,male,3,20150328
5bw4mrBBwy3jjt6o4Loca3HujqeXWfgonKXmETbLjpE=,13,27,male,9,20140301
nnciIhjGs9UxH4Xp75zWnqqr1oKVc8JWOjTaUpxH0TU=,21,27,male,7,20140331
kCKBQZoTO+g4Y/LyqC1CielZ7Hh2H1KebvI36xiKENI=,22,37,female,9,20080125
Q00RPEqGHEPgLA9W63rV6TOUpHzllN1n9d8PLVBIcsk=,13,37,female,9,20061029
rtfDmtGsNvurq07NVv6Inccc2u04mucVLP2ucAZ1PQc=,15,36,male,9,20061207
QJ9CySwCo+iomREZt4ZMItswwQ89yeizbBwsBIwF3To=,14,23,female,9,20070318
1CiKjF+HuvgB52hEhaRYkJWNff0MjAVZpu4cIPsBiYc=,15,20,male,7,20161108
tb92+x8qLfznL6dNZMumX9JOvnnaoKFbJJZ15fodH/c=,15,22,female,3,20151015
FgAMZjpbEu/FCc95FEm38kcK9gWplPZqDdfLiRIeY8k=,13,47,female,9,20110321
HVSVMVi7iB0zU452wxSJ/6XY9swLecxZdn4mnty6Wsw=,13,34,female,9,20110327
3uyGAfVYK1kvBOQRO4n9WTVpu+6NRD8DS9XKct60ysM=,14,26,male,7,20110331
unsDGkM7nLCq25KuaW2bm7o+0IQaRlTe3X0/SpMuDi4=,13,21,male,9,20120121
wBgEedr7v7gK73tkeVONLflU3R/gI4OGAo8BBQMErBw=,22,27,male,9,20110607
opLwH81U0uX219Dnd/tFAb8Ia/ETGfhAiNbiM28LOzc=,15,25,male,3,20140301
oZWIh8q8L98TnwYR6MkhJYQMlMAMCBr9DSuMabGh8r0=,4,29,female,9,20050819
ZLuFivOZncZnoXKNHx2qNa6kJSv2SSpVl2LWg3aYaaU=,13,32,male,9,20060310
gWBGMCrZ88vDNhG+qQ2dnoJJB3XbyjgmW3VtxTRP9vo=,22,32,female,9,20100926
dygEyXpX1Y4aArBd9DczxA695ZbLbKDjJiVzNBo30LE=,15,33,female,7,20101012
CqQMx4GnQWv7rVnwAObtEyBq6hupROTAwLD9IMJxFwQ=,5,36,male,9,20110709
EJbpRsI0e8FpRR6W/J0SyoDvS06y755ubVvVarxihUU=,14,31,female,7,20120302
