msno,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs
rgXLFxyB5de8cppcfVObzd+axk2ukmlda5AESN6g4PU=,1054.0,483.0,341.0,413.0,16588.0,9198.0,4411249.969
hLz9rfK4WM85fcmmzfRtMIxtRKsBMcRkyupp3iy6QDI=,1618.0,145.0,106.0,118.0,1612.0,2844.0,464232.642
u+h/q/atZ6vb3broV3OQhOONqfxehMp7JtTP4i+mZjM=,638.0,312.0,167.0,234.0,11337.0,8288.0,2919964.825
4jHhUEps1bsUmkd9Uu0mN5wl3QwsfBfzSmq7AfbSUWQ=,830.0,67.0,43.0,32.0,1268.0,1870.0,351624.829
tmhYrvLzh69gsxEbLvXdmGfSBwId07k2DenDkDbPfOg=,304.0,27.0,15.0,22.0,1022.0,897.0,292935.12
lNUhypMhyw4knNThixMsP5LqNrwQ9GrElC5JdGgwXNw=,280.0,74.0,43.0,50.0,1697.0,1560.0,473868.36
Ehoa6h7XKVtIq/YL0JxOA/J5ss2thtaU1nDg7ImynxY=,79.0,37.0,19.0,12.0,4591.0,943.0,1016123.3099999999
wqIQ11JV6bJvU3c4g9pJGFSXolnm2o1XgipJDATfAiA=,166.0,50.0,48.0,44.0,902.0,1071.0,255032.136
s0YOSpXxM1pyx799sL2UdpEe7lNkdVXQ0WnVIOg72FQ=,277.0,40.0,15.0,28.0,1795.0,1801.0,470814.123
gnuxBJ3zojuIWsRvdGKXJhL0aeYmwpaLoBN4kWlNHag=,192.0,106.0,31.0,29.0,534.0,676.0,151914.844
hrHP+c7ok+7UHns6LKH4Lfm4CqctZT/vXtMfKQvT/Oo=,7725.0,1259.0,782.0,680.0,11242.0,16477.0,3225202.231
xdokzAEBhE65LncHZE3nGNnRbpjU470w/KNxlYbKlwM=,144.0,17.0,10.0,83.0,373.0,546.0,108660.564
kig54SqrXuqc0xP356iZAXPxCAShz755al2455hOtUc=,745.0,215.0,204.0,221.0,5812.0,5708.0,1505311.435
HIEDMDfQ89ZuAaS7iAWgAZlnoBXeOMhTH+YcCmkUBoY=,422.0,128.0,72.0,111.0,4497.0,4105.0,1122655.469
InW74tlfP62IS9yuYE6h2ooOK53qQwsGR0Wh3UctIpI=,1465.0,346.0,183.0,518.0,1707.0,3228.0,634153.066
KMgz7/tIEgMoA2gY0zFKvrDn/w3+hb4yPyRIlHdCPRI=,96.0,52.0,20.0,18.0,1337.0,1191.0,359449.712
jVvoTs9SDRyY7MSyvpD6CGst1hdJIlzvO1E7R8/THDc=,367.0,67.0,73.0,61.0,1443.0,1107.0,404647.517
msJQbAUnoG+KYpfNarHoT+toUS74MpsZl8iER0b0PBg=,279.0,113.0,34.0,34.0,1271.0,1370.0,323089.553
Fg4XR8clf//X3XrZx/Z/TEn7TBsx/g7E3H+em/c1Js4=,15.0,5.0,1.0,3.0,20.0,37.0,5145.385
z89HZ7Zr7Sz3whc61J2On3AoceENVg6XXGoWOSzeQbI=,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cugJCSBh9mxsz9yUmZwRDyQADLbmIXJgRKSTh/9Xu3g=,308.0,132.0,91.0,59.0,2404.0,2520.0,808321.87
EmFxY4GDnox0sNO9TcvbG4sSZKv7F0ifaer5QqRzRt8=,1316.0,326.0,204.0,183.0,2612.0,3567.0,669075.782
S3rThCAmYwfIX9X/A9wVQwq65sTXcrXwM6wPReZ640Y=,102.0,48.0,25.0,24.0,911.0,964.0,252218.499
kGvMm4rBDJ+b8n6W/+MfZKYoDBg/7uU7rQdzMXPFQKM=,84.0,43.0,47.0,26.0,981.0,999.0,242732.742
/RAsXKOsd5PKfvNTWR0ofvkQzR1FtS2YIPv71YOOEoQ=,271.0,70.0,40.0,36.0,3061.0,2816.0,735695.328
HZJvfkMwwiVtLbNWWhtLsM1vpuj48N3+qfvELcpqKKo=,675.0,307.0,196.0,183.0,5350.0,5365.0,1356403.28
FeLIBwu3wxCmh70uJbgw/QcHjDRliY4ID2TATmR8Epg=,319.0,274.0,87.0,72.0,4440.0,3846.0,1206358.341
oUaQPXP9D701VEbEJMUZAnuuaErCAeHoSOjVV48MnTY=,141.0,29.0,21.0,34.0,108.0,218.0,48034.538
Ri/VpcF8xPGyA81HKLbx74oe7u+0bUc5ipxcrMmdNtw=,2072.0,793.0,426.0,178.0,8443.0,11245.0,2290765.984
SnWA892y2r20akdweCP4rVEJe9kRw+kfFkAeezoPE84=,151.0,70.0,24.0,27.0,714.0,711.0,206645.07
L0ES0I+XZ4lHHjzyldO28N+nHK1KNVA6SrupBC2JNDQ=,850.0,175.0,159.0,190.0,5224.0,5885.0,1365836.896
ADk5T9t2L2lPbUZrJ6OujQXy3bzRtIaOn5LNf/hB0VU=,389.0,132.0,149.0,268.0,7011.0,7248.0,1713574.771
0JhMKFNC8x0xxV03aHaCoNaHs+lKBGlRYjiyjWN+bHM=,1144.0,156.0,168.0,122.0,3216.0,3763.0,820087.291
TOwHxVywqXL77kCjboVf47LOjvjZfFOfaIV5YT5tFw4=,49.0,18.0,4.0,11.0,213.0,245.0,57797.677
GcfU9OF4Z6NkTzODVri7/T3SIBHeJCQm8jK2Iej5E8M=,267.0,46.0,45.0,223.0,905.0,1154.0,282401.041
k3v/oGfFndm/81TTkiJWQEq9nkBr6X/R7KY/wUbl0rk=,99.0,25.0,10.0,13.0,759.0,467.0,201911.715
4+9FHd5uf3saAId2AOClgKLT+WbMbxrsB4CQJczfGi4=,1999.0,261.0,347.0,590.0,1514.0,4045.0,606663.447
YAP5Yv2aPJpwvIPGMFqhTXSEM4/A0yq6dT13M6ffQEM=,395.0,83.0,63.0,52.0,1112.0,1263.0,311935.146
5fxBGXQOFgrlaIKpwZWO0KneOkNNbYiop+PyyGZf0Cg=,1408.0,392.0,273.0,256.0,6076.0,5767.0,1547975.097
kPR3B9GrnHtxJkbgpQ1YqoA2JK4a/c6cAzK9vFi/OSs=,204.0,80.0,47.0,96.0,1316.0,1553.0,375199.468
qhVoA3FTfUXKOXuyS3qcTLBigcdqW9ob108EFaMGmck=,533.0,111.0,81.0,110.0,3312.0,3227.0,849510.687
vVkBhy1p7YMxVSYnXIjlTkslNZPGzv01uXdt43ET5hM=,217.0,28.0,23.0,33.0,313.0,396.0,81713.64
9Dbh2U+fmFCaZngfK1VpvuoRHLdodo+ppR83V0nVDys=,1589.0,559.0,429.0,393.0,7010.0,7208.0,1900161.463
q7v27hES0uaelRRE4ejnOVtGpzBg5VWzYt2jxdQEbGg=,4230.0,489.0,357.0,417.0,7033.0,9503.0,1816304.125
wUKUsyrlgN8q9rGGOik2O4YGPH9j8BKuvIj4oE0LcuQ=,314.0,159.0,87.0,48.0,862.0,1020.0,259932.479
OqPXTVScMFAxz0n3Z4ZvuxLiDAdmoa9kYviZjK+8y2Y=,70.0,35.0,30.0,33.0,1728.0,1493.0,433021.061
YldnEshUvJIVvQdVLrRETw5+5xtc5LSHpU8JaGXa5Q4=,119.0,37.0,20.0,20.0,808.0,538.0,202480.001
LhjLmd1xG6w5KWmGZUR9Ala6feuwLGTSwUjqx42Kd/M=,1029.0,317.0,151.0,102.0,2323.0,3371.0,622455.723
EhsxEjRRldzeWzV+FDFSR7aI8YxQZaEyqCqbSBofTuc=,343.0,160.0,125.0,288.0,4218.0,4623.0,1148155.256
xQfxNr/CdoW7h/LUsfmo72T8sNojgAiIMRiiXvSobus=,1616.0,497.0,360.0,316.0,8054.0,6145.0,2332433.504
PZEIunDklGlgnK482Sd3JqQSvk+7MyjzjL/xNRXEAnA=,395.0,130.0,95.0,70.0,4971.0,5398.0,1297834.815
KgzITw+Prd1jMg1NUFnbMKF+OyppPtTnLIABO9+Lfio=,148.0,28.0,12.0,7.0,79.0,263.0,27410.338
EAuEynVXfmZz1OwuPUk6RXwXY4EEpAn3bZLYlVq6hT8=,1607.0,123.0,99.0,596.0,1928.0,2701.0,633748.901
butzpS7WoyJAQglxtq+4cMO3KCkgNV5djMAuw+vc1Ek=,313.0,54.0,38.0,39.0,2170.0,2156.0,549338.439
mSseTj7BXVND2nUueM7Xx6uqWDBh3mXEYmMkstXvrsU=,1087.0,301.0,178.0,193.0,5011.0,5325.0,1301796.447
SUXacB9Yzr2ZN2W+tgfTvcDHnqp/t+raC1vMmeMNjTE=,115.0,44.0,43.0,52.0,3975.0,3476.0,1033069.992
cfRKeHqXUflgEbHwmXs1SSSZZXZbfno97RGoZwKU2zI=,313.0,186.0,100.0,84.0,687.0,1127.0,218850.815
B+CYKBupFzxqe1vlUcBBFl0eFEi5ruyHEMmlxiIGCj0=,196.0,53.0,47.0,34.0,2760.0,2707.0,704148.189
38ARyRIu7jECTgzollE36nVoa8WIyJhTuliGP5p1up4=,625.0,273.0,164.0,210.0,2556.0,3421.0,779649.69
8HoUHfuh+bLurdVjHEIsLgvuTWVTdQb+C7H2OctbCZs=,690.0,282.0,178.0,149.0,3775.0,4084.0,960153.178
m6YjkP0UBZ7zfSKJoNNYPhPSjiMjeLXbPK6jPN/IKwQ=,456.0,465.0,216.0,94.0,1587.0,2543.0,480808.128
G7PtK64N2rrfsK047PUiplYHdaZGCyARX1epTcgorL4=,418.0,265.0,77.0,91.0,2727.0,2485.0,759621.637
oGjfCO3JsxWKliJjoB8WSUy3oeQZiBQDrEjC+DtoD9Y=,884.0,208.0,162.0,251.0,10538.0,8859.0,2583980.936
I6FpT2WwpnIewOvoQ5vAJgC7JwmNDuldQ0MUCJrq2xA=,131.0,38.0,27.0,30.0,1607.0,1613.0,407415.622
t5hHuFTiGD1XM2+AK3blT3hXFrKYoiXwVdm9aVn+/ik=,169.0,39.0,22.0,17.0,303.0,503.0,94942.357
M5W1gkVzoq0LCjlrSkQ0FRu1TjdmLtylZ8lDs4uAo3o=,987.0,181.0,149.0,155.0,2333.0,3476.0,675114.672
rzaZi9jadG8naR7EsD2OzqbcfHRti/I1grViYeDBego=,606.0,210.0,155.0,324.0,1817.0,2097.0,576047.774
GBZM9CvbTE9rylHSXkLZo2cBI6v8QA6FvafWUBVtU54=,1492.0,219.0,177.0,214.0,8399.0,9410.0,2139626.638
AMmG1MdGglFGorvMmjriZU7/zmbtua/yvLFMvGKl9ac=,701.0,284.0,159.0,144.0,3294.0,3314.0,908123.665
nAG+gXZ4GmflKsi8jwLKJliwbv5WUgG5jhv0YhX5C5w=,688.0,36.0,19.0,28.0,870.0,1426.0,221243.231
bAO15Ty50LT3aldInwnc50qeVCdCipok2/twZQYht1A=,1224.0,323.0,267.0,231.0,7294.0,7328.0,1869795.813
gPQ3XtVXxedxrQMU2nDhi8ZhtGHUQRarmiXlZfFqnWE=,164.0,88.0,78.0,839.0,14196.0,12430.0,3672277.037
V0p/yfRwk7qP4LcP/njG/3ei2FSYVPl967tRKxnX/C4=,44.0,5.0,5.0,1.0,65.0,98.0,18862.706
8v3Eaocy1W/dolNBv1I8fVjy00xlwGXouZl4qWYWMnQ=,241.0,32.0,26.0,44.0,921.0,1192.0,246493.917
T4vthoKPLPit+bcIdhTyFZmeibvoNUL/4kGC7Z9j+wU=,237.0,42.0,24.0,34.0,827.0,1005.0,234106.991
cwn1U+B0S4dS6t/EnDPNV+NlpP35XM2MkwIIvGkAXrE=,54.0,42.0,10.0,53.0,54.0,156.0,32770.863
LBDjPGGl/823fjYKfUmCpfEnxpi9kHezLWaEr/QThWo=,246.0,56.0,34.0,29.0,950.0,1181.0,244133.818
qHotxREMsOumOVs1f5a5WUP+XBrQvUaErCAgdzFjmBU=,1068.0,199.0,117.0,196.0,8394.0,3550.0,2073238.209
LHDT+H8Xvir1yb99ITsHWxLc59ZvvW0c+LeYirdngSQ=,1478.0,292.0,141.0,50.0,2875.0,4497.0,799941.634
9HA9rlzxzSbUpqhF6IixR6uYk2Hgz83cdJTHz4ajNgo=,402.0,193.0,169.0,179.0,8290.0,5698.0,2149362.679
rQNm3YdxAGFa3H7EPR/oV8XDF6bb12LuQuOWsUwgTIY=,350.0,80.0,53.0,38.0,2661.0,2238.0,730857.21
VkQp1r7LUUIXUzHwrQUQXtI7xxwT57EOgdmOVGkX9UI=,18.0,5.0,2.0,0.0,41.0,41.0,19844.261
/3jx8cniny/CXFCvd5KA5Bg+Vsn+MiKnD4e81x5aL/Y=,1410.0,123.0,88.0,102.0,3679.0,3834.0,964434.503
6/QZfHRUnjQFzF48CghDV2GsGIrt3Xlxic4hVOAG8yA=,662.0,180.0,112.0,96.0,1671.0,1806.0,481111.328
VTm5DWYwoQWcbKiT9ncwVIF5APqQw1Gy2fax2EYmK3A=,396.0,91.0,45.0,74.0,3782.0,3779.0,964175.034
8Iz1A1wxuFfJFZwjSYxUdLmxmWwm6ntTKZysM2BfVGA=,1223.0,495.0,297.0,304.0,30034.0,21327.0,7348399.644
izs/pN6V+f8rVaTEN+DC3kQu+OArR2/CK+VpSi6mIz8=,208.0,66.0,32.0,55.0,2519.0,2179.0,629949.139
IpC2QhdpZskoLGBVVnMGsPPl6msFjwmdpZ/BIvbLOwE=,521.0,156.0,123.0,113.0,4200.0,4191.0,1122378.203
nEUmfHlHTeMldFY4FXZmaardf5bBctRoX1/uzbu5FhA=,361.0,55.0,18.0,103.0,4121.0,4277.0,1035691.196
Zs7hjd9lXabd3FSmGEU9cZSEAMxR7Q2aXrMzl0RuA2A=,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TvbM7kXRVeDXplXc1pIoZn4OZ3Nuly4CKAB/akRvarg=,435.0,183.0,86.0,83.0,1655.0,1934.0,476246.146
H0uRoQGeYtSc/cKTF662GeKaMxnvLCPmeM5UhyIlLQ0=,1588.0,303.0,242.0,252.0,5113.0,5308.0,1414000.011
g6AUbkOcFSe3A//UR4sX2PURzsOHMRrmCccZ8jEChvk=,427.0,136.0,78.0,81.0,1651.0,2034.0,458753.714
LmaFecX8+oxzATb0dN0zmwc0DZWELukkjDqTD8yfKEk=,881.0,438.0,188.0,147.0,3840.0,4813.0,1056320.888
K653iGuxkOjBHvTSrNwm36j4jyaH/rvQErgu/krAK2I=,33.0,15.0,14.0,9.0,873.0,133.0,244097.657
Rt+hqP9GQuZfctvyinKacj6eyF1B1lhKz2JMbYngFac=,7697.0,813.0,481.0,419.0,9988.0,8428.0,2515854.627
mKTG0aYn54l766Ur7itY0LwowmLKwkFXy23150+r+JQ=,150.0,37.0,27.0,29.0,509.0,684.0,143432.49
C0x/egpYxfenDiPPa0+hoz1X3+sS/fTOSZNJ3IQuqJo=,167.0,46.0,37.0,38.0,1180.0,1336.0,328815.347
Ezx8XN1ZfH4IcUdJfOeFepfqL/8S9yAzs9lkRBGn/I8=,103.0,44.0,23.0,16.0,4540.0,2767.0,1151266.348
52vXvyzki1umguUiEc1LJw10LS/OAhW/el7B5fHtgOQ=,70.0,33.0,11.0,13.0,1822.0,1566.0,411419.779
Im13Od0B410ZS2MAgzaU/mgph9zWNX+vzb1kf1NBXTs=,7.0,1.0,2.0,5.0,168.0,122.0,39347.208
YGjYHGNqfZp+CWPlSq0rI1/0G9BzOXbGqmnetPPYHB4=,234.0,276.0,42.0,23.0,1374.0,1332.0,365467.767
kJsonIdo0PyY0PScFRrI5iQkkclINsARZVMuX7e2MwE=,2677.0,929.0,737.0,1009.0,8445.0,9166.0,2412198.421
brWz6R5YfUBQG87e31PmMeSn7moWaupOVWMnYd2ym00=,69.0,44.0,39.0,31.0,929.0,967.0,236296.86000000002
BE+itPKA5wUYdVZ1t8X2E1oFOEuBPoaSkIvDvpnnOcs=,258.0,89.0,49.0,44.0,1557.0,1277.0,425756.252
LIobz2WtHgIW88sTRqfw70qP8WNJ2D+bVrki7HngSI4=,43.0,11.0,4.0,4.0,186.0,239.0,46444.923
AmGPYIw+32jVL+t/+WQuMSZUvXMiaC8wfBDY82yu55M=,37.0,5.0,6.0,2.0,34.0,79.0,11457.897
uRj3Zo2XmSAZm8Td+O3uGpQ7BU66Mz5hOrg5Cwa0Q6U=,776.0,497.0,154.0,125.0,2198.0,3064.0,647760.026
HVkVMD+5SZjsV8ZkIS3FXbXDd9pkm6uEkktpn4pC7Vc=,279.0,37.0,23.0,32.0,2008.0,2210.0,490644.863
wB5Hqke8kEMr/MkzBJYxpmt5j5wkFhTFVRMYZ6x6Fi0=,720.0,163.0,131.0,128.0,5358.0,4702.0,1452802.319
GlhJMmTsGFdL2+Ry8icnl8v41tAeuLNuVlPe6ynki80=,695.0,55.0,48.0,57.0,3161.0,3351.0,777548.4890000001
rHD7mUCZx6dTupR3iFLRErK47Lx2xh0dNDHRZQGaJ/Q=,627.0,114.0,69.0,84.0,2798.0,2889.0,742612.394
GaDCBFzF9jr9bSb6elB4j5jSF2r+a+/tHPqr4Pl2730=,659.0,308.0,212.0,245.0,1592.0,2533.0,486775.18
S5qprwmZr3UZVqy63yT7KOv7Min4ZKWmKqWbgvqOkn4=,137.0,29.0,36.0,43.0,961.0,1041.0,234278.317
ROzh2KDSl9eKaoh2Rgz49LMi6sy/tQIaPqefKiCriSE=,425.0,150.0,77.0,58.0,912.0,1387.0,259089.992
vKUWdyC4FQpIlJiERchA/OPNOd1x8pjN9AHpqQLCPl0=,734.0,294.0,191.0,175.0,3605.0,3694.0,970228.566
Xn6ZrN9AlRJGmbEjtipGGKpq3BvmNh2z9ui+Fo5HUtA=,3510.0,381.0,274.0,340.0,6403.0,6749.0,1829935.126
1Kk5zXlBKUdhpGzfY6UDHgc+ts+BGpzZVahEZe+yPew=,1398.0,352.0,232.0,156.0,1749.0,3015.0,523051.55
x1ScYP1dFx2dHN6U28E1G+kJBLWIlS1LGBXb0Lo9SSk=,233.0,73.0,50.0,72.0,426.0,766.0,141916.617
3IVCDwGJQ43OQ+C4b1mtpZGQr43s9tS6ty9Got3c0UI=,1251.0,233.0,167.0,165.0,10928.0,10234.0,2929950.128
zDbq02ZKi/cTeVUK0mCX2SNFsMn5SGD0v+CkJj2M+Bw=,885.0,301.0,239.0,209.0,3313.0,3588.0,889689.667
F394CjODtNXPwYuJDDEOWaQY+MjQbSJB5djiEo7/qK4=,348.0,105.0,86.0,108.0,1126.0,1565.0,349296.366
RNmxXetpGHGo+BNHtk8f83YnoOtQ9Du+9opiJjEXFU4=,1024.0,237.0,124.0,158.0,2485.0,3100.0,694893.027
3ZrQ/gTOyv5HW4beOubclnl7dHkwiNUTVcSCF9xyW+E=,624.0,119.0,83.0,110.0,2081.0,1661.0,544764.182
AVY3PK7E01eaqCOCmhdiR+VBzxLdhFwp46xJAF21qN0=,558.0,132.0,104.0,75.0,1012.0,1575.0,297793.239
RE588l2fkHt7qC1yc/6ejH9xr7dS3jS8lOeKRKfjpFc=,158.0,38.0,17.0,21.0,454.0,628.0,117068.583
QLEDUVkAayKt3Nx1M9v1w6xiYZQDGvxOK7Wl8XJogE8=,894.0,78.0,48.0,62.0,509.0,1452.0,137627.787
NjY9tTf9pm0I9VjClOmOSEAkg+Hb6QeYr6Vs9WFiiq4=,204.0,51.0,29.0,316.0,4313.0,4158.0,1199546.108
/RByU1KSle/Or6tM3Wm3dndjb76xLokVLnGTMiMLdJY=,610.0,98.0,75.0,113.0,2047.0,2599.0,541328.164
+DtaP7HoVZnJwJP1IENluM+zR73UpoHi3g/JYbDp/b4=,272.0,88.0,36.0,27.0,2752.0,2301.0,672426.136
0wnaN7sSVo+jpP0lJQ8h8scigiwF2yuz+CV0/rUkCGY=,570.0,158.0,122.0,126.0,14418.0,13226.0,3547409.416
BZkbiJ/K5x96CsYgQdOyWoULQrprGurDHyCJBhCoIw8=,92.0,18.0,5.0,5.0,71.0,168.0,26051.065
3zyOvyKxHEKXFaz+MPJ3I73MtFj9n+LbzmS/piiU3+Q=,549.0,230.0,85.0,123.0,1419.0,2004.0,437885.534
w+46rlx/Vb2OEcwnfCGccQJVwGox3qrK+QzO1y21QBM=,896.0,285.0,221.0,260.0,1690.0,2721.0,543647.802
GKGyL5E04hrLYfRmVrpKdIbrFoQhwmNS2//xX9ctrAg=,94.0,25.0,23.0,27.0,1237.0,845.0,295735.402
uuDuH4EnKr5yPxE968lbGNK1Khy3t8Wjqs1ICsPVpfo=,1237.0,285.0,245.0,280.0,3204.0,4281.0,888682.802
jtTKxDuGjqyYXTzrx4LnOk7vzr3Hr4M17wXGwDq6VG4=,1577.0,253.0,189.0,152.0,2802.0,4541.0,767540.523
1HymUSCPNOA5JsnzzFFWbB9UmVMU7fQZGM2PSCnRBSk=,486.0,235.0,206.0,557.0,31464.0,26694.0,7368571.123
KF9ISV6m2XzJbKfhZPdYiE/33vsopLw7R/c/ZrNccKw=,791.0,79.0,58.0,57.0,1823.0,2295.0,460420.963
OvyiHpSgfsPf/2RPEBKeynypcFAcBaZ3QondrWaTctA=,1805.0,420.0,351.0,829.0,3658.0,5489.0,1259366.292
loQfZJPxpphyQopdnvgakVC/XaokR7y5Cp8cwBBQs10=,44.0,5.0,4.0,2.0,77.0,38.0,22683.857
N090rjK8VUasDoNoRZUkwcYNNOAtEUucGHqmjlqPovw=,699.0,93.0,47.0,44.0,1997.0,2614.0,536382.336
WEoQvahuRZednwUhNSMDGApXjkpw8znQQ8ocBZ/0OFQ=,26.0,9.0,3.0,1.0,1.0,38.0,2087.416
1iVqnyfSw/LTY+JNwH+Ec0hzYpkw798Fh1fQtMSaHVA=,2252.0,412.0,303.0,235.0,1469.0,3280.0,483005.75
0fyICsl6nZC5mUwRICBRCAV1KeLVXy8TVmnY2vCRWFI=,214.0,45.0,42.0,55.0,4264.0,4079.0,1046219.889
Zvd90L6kWVcK0pvMFBB7YDXkasQkLpI5w7hcSzy9nJA=,19.0,2.0,2.0,0.0,64.0,73.0,17779.5
wNjvXcTfgN+NbTcfUOX6zvb5mzdLers++w7c26RzGj4=,697.0,195.0,126.0,197.0,8405.0,7281.0,2196490.224
HZZmJ5Nb7suu9r09aadlOYLjxcA/8g62mLvtqze+5Ns=,267.0,42.0,21.0,36.0,12098.0,11693.0,3119836.673
9yDNwxxIR9ftFekuqODy5lDdN13khCXAQYNOq0U4d7Y=,43.0,14.0,10.0,6.0,2531.0,2537.0,775696.799
/X60KAYtyHIc6znwQ/IZraRGZuFZNeliNyXGb0yc04I=,387.0,351.0,178.0,121.0,848.0,1517.0,288936.011
ZZwEXoF5JpnHtRL8jVW3CE57Xv9nKQH8LRdPs34xvLc=,590.0,288.0,159.0,87.0,2239.0,3040.0,629867.27
DILu8cXSz2rWKldkeEtDPsU+lEX4JbsIZgh9efyLgn0=,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pmq9XmPOwHRLoo3965cJVCuO6n126Ud6aFaDlR+43zo=,39.0,14.0,11.0,6.0,237.0,247.0,64356.092000000004
dzySlLcG1iCP1OK/aU+OQGcH9Dg2nDiCjtiNBvklGhY=,498.0,44.0,33.0,53.0,1807.0,2326.0,490058.768
CXwWhMZqNb9P1QOmA4F9DTlkdGmsvsQc4Crc2x3Spps=,1625.0,724.0,363.0,316.0,10733.0,10375.0,2629636.908
jleJptcUVoLnsMiQi+pgKKWbQWRZ0TphnkTpPliAiy8=,195.0,83.0,40.0,37.0,1217.0,846.0,281772.541
/Kwi6nJ9gBz9Gmhzko8Mowaom9eEFXpRit93Op6CdE4=,102.0,52.0,50.0,139.0,3948.0,4091.0,1055022.437
R42V7nibHi7ddu9/HwGFTfywzVEmVxhIVzOuY/gYNec=,139.0,79.0,24.0,8.0,400.0,456.0,103994.58499999999
gWI7Q18nijUGR21d/HWuLRn5aQDAirCG1dkhNUzjJck=,1.0,0.0,0.0,0.0,28.0,8.0,7586.537
lSKdJIgMcop5rMkfPIelM95zPOuss4Me3EK6GuibVrQ=,1143.0,242.0,180.0,212.0,3653.0,3932.0,1041167.404
MQootlWqw8nnEzLWvF0onHCNv8wg6VoFFD8ZnL32BDI=,387.0,119.0,76.0,92.0,3750.0,4004.0,1008696.351
JGb43BoK9+pgdmN6Zpj8YQN5GQOdhPgWSNyEGBApoe4=,86.0,32.0,32.0,25.0,219.0,313.0,75801.092
+HscOourBMIOPGj1Ku8aB2drL1oQKFAgUHgYvWqjXfU=,142.0,56.0,30.0,38.0,502.0,678.0,145750.53100000002
GUSU47ATDDPXYOrB9pkrAWaYb5c4wWD8ibvQjgIS/WU=,405.0,121.0,63.0,79.0,761.0,1331.0,231174.641
szBWxYXY47Nk7IWuNXBb4GSZVkDWNhnBP7Fp23CbqLk=,260.0,89.0,47.0,69.0,578.0,909.0,169171.824
6CpgKwgD9MfhJeN9MxdFoJPpBTUPoejKDlRvgCRIoNw=,1182.0,288.0,206.0,266.0,5369.0,6372.0,1399652.432
oi06IY6OQ8xgjgwwK6gwZ6/ClE0S3ZMF1x1Z7skyCwc=,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2M7O/2kRWiVg2n/wiCEKf6b6HRXlKqrVgM3ee8CT+BQ=,168.0,44.0,42.0,112.0,1434.0,1131.0,380151.978
XKLG1hGcibdA3Gz5rCOLQW1UzhYebN+oOGUFVmK7BXU=,2265.0,361.0,252.0,397.0,4452.0,6216.0,1312605.81
AqkaIu2qKYLgEPyU4YdbYpkkcCqDgf8nbZOI0PiyLj4=,134.0,67.0,29.0,23.0,309.0,486.0,94834.273
sP2b5orgzAowJlKMHw/v3afRHwJWDYWKOKsfSuu5d7k=,370.0,135.0,67.0,82.0,8932.0,7592.0,2257763.567
GpIBp2OejufuovOoHGoJghbxgyNb2nMdLR6hD61cuYU=,95.0,19.0,26.0,42.0,586.0,700.0,167954.355
bJXp8bNhGUlZf1mo+/zbprSY+f7Z6+nDwKOtouGNosM=,616.0,182.0,92.0,88.0,2252.0,1930.0,397127.634
cJPJyYn8FDPPdyynin6yioxixDEdmIs0CI1anVnNiWo=,0.0,0.0,0.0,495.0,29501.0,5795.0,5310537.438
X22oTVjZkd0P+BJMf7iEcvOJ6KQIXX/fuMq7mLlMEis=,653.0,82.0,31.0,38.0,2897.0,3263.0,752851.306
mVH16xWuRYfVohT+UcZX2otWl9LkbxVloIMxds5otR8=,158.0,65.0,41.0,42.0,842.0,915.0,226726.046
E9Hj0oCuCz+WTammOb6LAeFnaqE3SWsDxpOVyN54Yds=,256.0,80.0,78.0,73.0,2275.0,2053.0,643808.515
yrwZeMAZXmxppedb85amUlz/CAAC0Ba/BDYmBhlW800=,1641.0,425.0,182.0,181.0,4861.0,5181.0,1194765.87
jL/YiFTIkrqSa9KfwrBd6b+SFA0w6/tnOFpfSVIiqw0=,36.0,10.0,3.0,9.0,252.0,267.0,66168.812
2Vgq6yEX/IRtvJAjj51aAA6GgCSGkUyy62MB1TqASDE=,267.0,50.0,64.0,74.0,3531.0,2886.0,903101.238
NnYXZ63HEti/mrr1gDRsftul5GNpK39KlWH3HP/XeSY=,626.0,194.0,137.0,169.0,13688.0,12090.0,3408297.171
py12RXAF8W9Gb+kk7VpA87emDXq4XZs+IU6JoOUdb7w=,492.0,146.0,77.0,81.0,1611.0,2217.0,452353.867
PNVdJzu1B8VRD6wGRi5Z6QQzXe9DuCHG6NbjM1bZdGg=,1513.0,302.0,256.0,267.0,5163.0,6974.0,1486910.902
CceYj5oGC6dUrfuWNy3fBiYvfiqgxiBl7sDVhUdoNXw=,593.0,139.0,105.0,100.0,3757.0,4202.0,960288.7339999999
dTHIUXSYgjPc1jiKIRQWKVYEnBSMzRhOnrHH94fBY3g=,529.0,127.0,106.0,137.0,7921.0,4022.0,1912439.342
EHThS2+tGTP25oSmC1H2useoM6mi61yDu7aarKHpsn8=,2263.0,839.0,393.0,412.0,4560.0,5069.0,1365285.351
fWHSyKZZLoAuCcnX6DYqnh270SwRDb/CpJp3g8fFSqg=,183.0,72.0,69.0,62.0,3027.0,2017.0,771675.089
TrVilpfx7XzY09YXL00VoWzsLvmyqbybZaY0A5JzemY=,146.0,83.0,39.0,43.0,1638.0,376.0,448193.742
