msno,is_churn,city,bd,gender,registered_via,registration_init_time
jPmmSA3nnNqpPowBLCkxj8KiIJBYQGtzim9fc7SvgPk=,0,13,35,male,9,2004-03-29
NIHc9O8EBy3o4D+vGOHDuwH/Y7TzQ3Pov+/qjYXxBeU=,0,9,30,male,9,2007-03-03
4KQcR6yjDVdTXj7FKgiDS9aFyrVpDty+HqLNfRrtayA=,0,5,52,female,9,2014-09-13
rzVl61d6Q2H4oH7AaHTqnKLvDdrCURW/rFV0UwhSYxw=,0,15,34,male,9,2010-07-12
ejgdJvzM+2vuZeFmawIvzzPeF/9Lo1Cv0qCIItX2frU=,0,1,0,female,7,2014-08-27
cN9AMCZjVZgulDiFQSriT18Usv6tEI/hIOeis/zE3Tw=,0,5,23,male,7,2015-11-28
jJ4/9slC0dRqhJUE/4cihGGYgHA1p6ceSis4h9ZdaqY=,0,5,53,male,9,2006-04-10
LTSiBFZw9YEL7YcaT39XxvqiQcGbo2uBctrvn8MLHaA=,0,13,43,female,9,2005-03-09
9Q4Tbx9tcynV2HfgTGxwcDK2g2SHDfHl9onlBW73mXY=,0,4,25,male,9,2008-10-11
BYAS91zy6DFJ46Y1I1oyPH0ND1JjoiL5hTp2Hx1QaSw=,0,5,33,male,9,2011-04-26
m/Wix3iK2/fuT703/xA9nS4mNJOk28x6eq64KCyPoz8=,0,6,47,female,7,2010-04-15
+KZ2wOQZCDdItooI+WHhbelJ191w3DXxr8gi4tfdlI4=,0,4,27,male,3,2014-12-18
om0EvkMCxmgqEh5GYb++mcWGjVE97tGzAlfcCXvBWL4=,0,5,42,male,9,2009-03-19
ii3EpIOFVoPBbZsS6Luo89SA9SskeRKaMiOPnjfvuxY=,0,13,29,female,9,2012-05-17
2Co58YtlpLQ6GIvFhh+AZH+wweYMe7cmkpIGjHk8Nks=,0,4,28,male,9,2005-04-10
T48V7yC2RRzFfwoKFmLmssNkuw5NigPXoZk4Ppgj/P4=,0,8,30,male,9,2011-01-30
zFNfWe7fBoB5MJZjothigeVKUUzVoZAVtZQ2hMoa/co=,0,5,19,female,3,2016-12-03
vpeS1GZXRgzz1M6LrAdBJl8cp4i7che8eSkzfuI/lYI=,0,22,29,male,9,2007-05-17
eLIeCEOv2+JXxIxCGoi1wmOlRkO/qmAlUJdhmSkZN4g=,0,3,29,female,9,2008-04-24
u7rnDVkt66OaKO0/6YIXgM25T98bOusKIIsSvVydQ/Q=,0,6,41,female,9,2005-06-24
PPlsiumraX+y7AO4x4nAMElmqYBhgvCE+H/grJ8XDGw=,0,13,49,female,9,2011-08-27
wVscRpffrwHGeiOtTIb1n4uus8cURbVF7PTJSNLPSO0=,0,13,25,male,3,2014-09-11
MYnFckFeozlwHDZV6X7n4NxjU6j1EKLBKFosvFWYxlw=,0,13,31,male,3,2012-12-29
MvEu2wUkQlI8iKTvilvxwK3lYuqHY9Jxh8OoW8aOOjc=,0,5,36,male,7,2016-11-17
gnDMgibdfGeK4koKx/hFe2cyzYe0XIs1qAf+CeiR1GA=,0,8,23,male,3,2014-07-14
0zX20vjAEGs52HJLRXD+MlTCCqMj93jPyn8+93QbLVg=,0,13,19,male,3,2015-07-13
qqk8rNtIyjmEGwPvUe4F3NwexF2uptPkAzkf9IL7GtM=,0,5,24,female,4,2016-06-15
aZhv/2pVq/dqSZwl9SXwRQNr224AindHwibQD4XXhT8=,0,13,25,female,9,2009-05-17
FM1eZx37bP3SM3ZvM0lwxji8ZEtTXLu3Fde4OXnZWhE=,0,22,34,male,9,2009-04-20
QsjF9/HXUOH/XQan/wochbVmVcRRSI3NSYV3cORBzRg=,0,22,25,male,9,2006-12-11
eqT2z3ldLm+6xaDLsoY22xyLWRSm0GouSMLlsDMJAX8=,0,22,34,female,9,2008-05-12
9yjQuYLxCg0rgM3tZHp324PK29E24+nvwBjpIL4powc=,0,20,39,male,9,2005-06-29
s+9JJYOhl6mZBTZrYkLYj9jHds/3niRkj5JCXdqRBLU=,0,13,21,female,3,2014-07-30
DbzDduQ5Pgl6SLveNX3Od5OFl3FBC8bAkcTNnxGcAZc=,0,13,18,female,3,2012-08-18
zo0WkFEoiIwQWETlD5C3+mJhbPPh72lFUtm1UBjdEAA=,0,15,37,female,9,2008-02-17
/5FiIa+vxit8hBDePjvkkOXKGOpbzelKXQtefrpa89c=,0,4,29,male,9,2005-10-16
bBOH3bqCmpGrj/0KUz0iFjAskPWfTuR69euQdcmhX3g=,0,5,40,female,4,2016-03-22
rJgVuyq0w8Zr9DkPQBxIkEmwNlJaAgwiZ4lzU03bSR8=,0,13,41,female,9,2004-11-09
ZNtqwG3b9BIZdp86cSTkeY4QqIp8kxBfIpEKW/swHjs=,0,13,22,female,3,2017-02-02
qwp0bd5d/m1W9gh80IHK/hG/pD9rIByuADpDc5zr5ms=,0,5,47,male,3,2012-06-23
DHl/ueLYZQ+nORXGyO3fWdlOT/KPlRrdC5mnX0mVOGw=,0,12,33,male,9,2009-07-12
8zEhPF5E2SZg2nr7hffVWxpK1NxIYQDWjC/tQ5YbRGI=,0,15,37,female,9,2011-08-08
Xf9EWpylV+cAplTyoGwOSd17Uuz5dHovQQL6JDyP4rg=,0,5,29,male,7,2012-01-15
DQSx3Cty7TRF6Ixnv5keqnZb5MZNEdyMj69rmiDX6p0=,1,17,33,female,7,2011-11-12
vPRdjVDCsL5POLZ7Q3cA2Nl22mJzjHesV28qe+5ny9c=,0,13,28,female,9,2013-07-04
wmffmWiaBo3E6HA0I86wf0wteBbzFSSQG8YlhzNoR4M=,1,15,35,male,4,2016-01-10
jMtiCb/JPR3m7zqw1EZD6G6/0xiCuzeKpWydW4ykbG8=,0,5,38,female,9,2005-12-30
cjqoNmd6nqJT2MjPIaT3Vp05CCiMbV1UGR3XGPhGWu8=,0,6,39,female,9,2007-06-02
+krotyKBswJLsJv3M6bJVycae6P9z+4Cxh9MdihIpRU=,0,22,23,male,3,2012-01-31
ZT2L1xWCQ53TJ/wjz1xrL45Irg8TcbLbtsO1WI8xiHs=,0,5,36,female,9,2011-08-29
E7okzMOp7m1PfEMTsfh6axxb0N/VJO53TEZCI9tkjGg=,0,22,37,female,9,2005-12-21
n/5DuWSWWUMAAoId9Y82shgZ/KtnkHzjf1F5JcQHkYE=,0,8,32,female,7,2015-09-08
JK8Ww/ZS5JNjH7mKnLSvorP1NArbsR73Il7XCv7QOgA=,0,1,29,male,3,2016-03-27
DJKd1qGyZMa6b1CDjPNFZRQZKp2OOVXI9IM/espLaj0=,0,17,44,male,7,2014-12-02
Hp3OnabbP+pIXaU2Ck/XLqbW/OQgxXi/9/cPRaRB1zE=,0,5,39,female,9,2012-10-06
ba0t8hRLZ6OwaVZMx+WvK78yfCCo3SRhLv1AxMBGGsM=,0,13,35,female,9,2011-08-14
3HouT867KkZnrgzEtfFQDQPqmUqVNNLNuwhsy4GSLGg=,0,14,27,female,7,2011-04-06
ocH3VZe9P9u3DG+Q7fa7WH4UAOp3iU+sk+bW0O8yMm8=,0,15,23,male,9,2016-11-05
MaRYVoPLvJ6/+Yd2xKR/8XoedDvU4pAs9CKV55wm4FY=,0,4,22,male,9,2014-07-17
oGMx9u0Whod0ZpEYxCFvq1Abq0udAU2TOWno6vJRmTM=,0,5,31,male,9,2005-11-06
V6nqN0aE3/PmhA2RT8WlYZAfFkhSwJSzn6shDZSUOZA=,0,1,0,male,3,2014-08-08
CRSNkTxqCdvkfYuHloU9eq4M229eqGsTSBXhaANAtGY=,0,18,41,female,9,2009-10-28
pgP75jpQLOOIRB7ZYcH0KDIU1fD1OSNjXOZsEXsmUyw=,0,5,43,male,9,2010-05-01
1bT4LN0I16e6DzELOG4moqTwD4AeqyqeZ+68zYF/JrY=,0,14,36,male,9,2005-10-26
ciuX2Ur1OOETry2cb3WiSYkjk5OMw0zdzpf2pyn2cIE=,0,22,30,female,7,2016-08-22
78YPe/VLAPgRhTUy5aBd2yabFamf4Uxe8vnhp3E10OA=,0,5,0,female,9,2012-11-14
4Vy4PCA7aOma/4DO7kWwxhWHn2t/e4Zxyyt5EIdlyFs=,0,13,23,male,9,2012-04-09
IgytzBoI1QwHks1RKyiVEgRc1jTXL6iO6zdZhTk1NVc=,0,5,23,female,7,2013-05-05
yXYbfLC/hYTNROXm0NV5zqYg9D5+Qh/8A1pPH9c4JSY=,0,5,18,male,9,2014-11-29
2wsirxKYmI+s9bQGOoW+m31Z+op+WasMEvfYIlc22Io=,0,3,23,male,9,2010-01-03
TBdtLq0AC8Ko7gV35x3D/Uak59eIISjz5x5gNnXx5oY=,0,13,32,female,9,2010-10-24
lNAcxGIlpBvO/rIstafiEljSvV3ay+Ud2yiwbb/pMr0=,0,22,30,female,4,2016-06-25
jUDsBPxIhlbkkrKKOJtgVmsqLZZUIpXKKvUbDkEXM/0=,0,5,24,male,7,2013-10-27
Fjl0v+Yuc8DplK2WcOdjVnKElJu2lq0xtojez//t1fE=,0,6,15,female,3,2015-10-04
cTw12yOQ7afwrttMUfWYNgwsk9r4Bi6egSRFr+gqcw0=,1,5,29,female,7,2010-08-05
p0MsbY1TCztioX7O1jc7C6qYEHDttTZ19Ck4Rm+ylPY=,0,13,24,male,9,2011-12-28
OY+RTVwFGLmjC/1h8YFuKB2NaCydOZmQLg5XxNsroLA=,0,1,29,female,3,2014-07-04
InA/bQipbMvV83n6QnXKEdJw6WCffoRqoZ4XAA6nmSY=,1,9,19,male,9,2017-03-20
UUGdNd45gFI49dmpWyEdjjPipnR+ucbnK2aveHNQFjE=,0,13,27,female,9,2010-11-23
1siVSjsKkpiHP9S6W/AMr4zwQ9fCYo/U8yPxl/sNiWc=,0,5,29,female,9,2012-04-06
Vzuv1VYGOSSpU5ybFhRwhKx5mSB0ZXPm7eh2geNIrhc=,1,1,21,female,7,2010-09-20
cMl2koQgZT+2M5OKgybDHlvsyTBrnT2y1a/a+nBn5ZQ=,0,5,27,male,9,2007-04-14
2mqSGZ4YZwk09NZqLM++7LCnJvnisAIqAoOFnIsYHGE=,0,14,28,female,9,2011-03-20
aIU3RWqi1ew7xzdw1lOpodeORd7t43aevxFHBqm9D4U=,0,5,37,female,9,2007-04-30
8ageDqGFPCK3H6/VZbrIGRbflC84D5X92oeDZmy6I1w=,0,18,26,female,9,2009-12-23
YrKI1oEF5YE9yKbobtj02Hrfa5hpCfiQJLUQ2UUtDwY=,0,22,29,male,9,2005-10-24
mFm2hLCkzQ291v8ToeoMKwyDIoI9UMOFzPU8WlGT4Uw=,0,15,38,male,3,2012-05-13
e9C9OWDwz+bCjw+4IFwCUyQYikwR2xfMWxql8tNvhZQ=,0,13,34,male,9,2008-05-06
4EVbAoVZ82W6X6MJafKQaVpKFHo4Qc9sHwnCIUPJpqw=,0,6,20,male,7,2015-12-03
1clTDhFTFuTTAhbZCf9FS7sqtwb+atuinkTHzBAd2l8=,0,22,21,male,3,2012-10-26
oKb6g9uasuY110WkKMooVdvjTSxMVeQk/l7xXxwM3IE=,0,13,25,male,4,2016-03-31
afNYh/P7XqABHgoz2uzjJafpj1U4Jvim6dErvJ/2+0U=,0,21,24,female,9,2015-01-22
i/QecqiV+ZxEHJNQhH7jD7wC1Ni1wFZr/vQ9jt4T84c=,0,4,29,female,9,2014-05-03
retSFe4WaE1Jj3cKhUJLPWgIZ65oMmkywRSnmQ1+81g=,0,4,20,female,7,2015-11-04
fKj9svk7roNR2zFiEn+gzNJJu3mKVmPeDE3UmDAq+hs=,0,5,19,female,3,2015-08-17
f2af61iVZz4M+zEu0zrJ6uR52sC0rEqVFuthVpRLD4c=,0,9,32,male,9,2008-09-14
hsHIUQgWytJutb/X0RxWrjOFMaYLwLQPF28Hlwg3RkQ=,0,13,17,female,9,2015-03-28
tCJoqbQbezorymbbvjcukK5aaBiC5kr2q6wmnbQFnQo=,0,4,21,male,7,2016-02-22
+XPLcsur5YE6weCa9Fdk8J3k98TkVi2o7DKKkAzWqBg=,0,13,58,male,9,2007-06-02
un9KR5nG4tyjmQhIVFASuzC4ATfvMopHuR6k4hfUvoA=,0,17,45,female,9,2007-06-08
G8bzQOnN5Uuy4t+Ki2aWf+IxJ/D0EEUyYBspQsRvgh4=,0,5,38,female,9,2007-05-18
WYRtPqV98SF54tYhXjXofYv7PWYO6zWWZEOTfPHbDBk=,0,5,36,male,4,2017-01-14
DV0VuNDW96lzQPbzy34NqAX22cIRyWUtTcb9G9DvdsA=,0,6,21,female,3,2015-09-21
1gxs6vOENNMtRccQIZfX8xumEFB/IMH1W6wO5pYeQKU=,0,13,27,male,3,2016-03-07
eQh4FWhOGFr7C0RvsK0mfhsBVVafnIQPjNrzRr6UfqA=,0,13,23,male,9,2013-01-10
FAbG/NfEoqIqjlki+UWSFBWBY58ExAJ4ljXAkwKnNYQ=,0,4,27,male,9,2012-10-03
HhR2Z/rwOxhKd6EntfZfzxWGjf4CblENwjvujRz9WMc=,0,22,23,female,7,2015-02-13
PM8aXEWvaCYzK74635PIfhgPBxJZS98i1dOKTZo1Xpw=,0,4,22,female,3,2015-02-19
oOJdUdo/uH0Y4BxHiKOUAzD6VMpNmpqCUzGVGfiel6I=,0,17,33,male,9,2004-09-14
Ubgsk9OCvf4qtB80S8BQv8/CSjCnTU14cvd5OGE08Jc=,0,22,22,male,9,2014-02-23
uY/s37ZQdxFGJV2NBcNF2781EPDcQ4qIcEmTYpcLIw0=,0,13,23,female,9,2008-11-16
BvCLf4hfwV3WWLtduWerFIXzkJOICEQ6TCE96QfGEDc=,0,1,36,male,7,2011-06-01
j9IP8PIIsE/pV0PiZQ7smczzcYKqD0p/fju6gV0a+Fo=,0,13,38,male,9,2007-03-09
ZSCSdZ5rQud0dNNOySwyocCqESjtUEufR9KbuGJoPlQ=,0,13,35,female,9,2015-01-24
8Rh1xphIQmtgyZd81cqo+ce1HP2d8mwi2yQumEtDtv8=,0,7,36,female,9,2007-10-01
sFofir9cI5vL8yfUmigkvLLoTynAvP9VlZ9GIwVtTbc=,0,13,37,male,9,2006-10-29
ca2JJJ+ROzPzwzNevJffw8u51HiK6rmxAkwzWsIRLrw=,0,15,29,female,9,2011-09-25
p1oSS1YtAd1ay+8ZNB7EUqDBSwtyfq4EU7AgksCX8mI=,0,3,22,male,7,2013-06-20
GOw5jZM5yarfvvNjPv1HV7ePzs2WWXfuUDGorkXbqXQ=,0,5,18,female,4,2015-11-06
H3fPZWd0bmVqQXJ5GyI2sAjJ1QfnZgfvThTN7tgKN7I=,0,13,21,male,9,2007-07-26
9YpwWKyWHIIKoSlHkrcx+WY+FsSJdb4I9Oni8MEQtxE=,0,13,24,male,9,2006-02-19
2ww3T/BdmQ58Dc23QBPoOoJ37V/PDcoe7jTc9E9KGnM=,1,1,52,female,4,2016-06-10
aRlaMklWEHBjWbaKuLuujIJGAvMYu1KJ6nS31/XzqJ8=,1,3,32,male,7,2010-12-25
ZvSgYQu9jE6cc75hW2NjnsuKvQy7KpmnRDK5MD7RnUU=,0,8,29,female,9,2006-01-03
qDcaz0WDgxbR251x3FnUTQ2nqC1jz3jakDvQhH4V2x8=,0,5,39,female,9,2016-01-13
oBYThPjMD82PXeVWvTog3aBInYiHJJlxHSXz9f2NXfQ=,0,10,29,female,3,2012-12-28
4xRuPObXYc04bPTVjR9dRWN1tfAO+XKVKE2/C/RZaY4=,0,5,28,male,9,2006-06-22
dgCCAkKqHvlKD8GnAb/s83dZA5488bj4PKISSI3Zios=,0,5,27,male,3,2013-11-24
8h3HQ3Tgo6e0W58EQTpwMSy5cUATldOjPIHBKIlFdB4=,0,6,28,female,4,2016-05-29
ES3BwQNgiVuc0vPHhMwsJQDMvIGc3xlYMapF9iHTD8g=,0,12,30,female,9,2011-04-18
mESB5MBqUutLk+tm+9A2a4rLvr30xfGEresl2XjaFF4=,0,1,26,female,7,2016-03-29
BTzfG36bHkyib667ZyM698QIzyzFqKxYlwqywj4Hiik=,0,13,30,male,9,2013-02-10
g5isP19qSkS9dbFPWWiO9NOK7gJ2kDHUXgX38bcr5G0=,0,15,19,female,9,2012-10-06
8Nm/pseo5pL2erM6zy9Wc7zT2BtVBo6hMbkw5axNwg8=,0,22,31,female,9,2011-07-21
k3Q3wCGF45TOO/ig/kKu2cU8Sj0ZW4a80XI5UpvBjxM=,0,5,20,male,9,2008-08-09
tGtwckwY6VFDU41b49vFwE2wZA5TDeaL/oudL5X+B9U=,0,6,40,male,4,2016-10-16
KewSbPunE83Y8UFPVf99jUtNPiv7URQ/NDf8rI6dNf0=,1,17,25,female,3,2012-02-07
L70279+cM91TLE68aoSqlCX9b48ZxUzdLC7uvqhODfA=,0,14,26,male,7,2014-09-23
uLY1ngi3zkB9LIWmf8f/QIKOjX3I2dh5Jo8Cvba6CHM=,0,5,26,male,7,2015-09-13
Q3oAS501XgNiNE76M1x0z1TIxZtw7HLGOszJqIfwnrU=,0,22,35,male,9,2010-07-23
grRIB8t8xFphzuZq4eUBXIEYGMU/r1gmxFfgnwW3ndY=,0,13,49,male,9,2006-02-08
G13IT+NBQvZoiCySvTkZD8aCrsiP8iy934y3kixdB8g=,0,13,33,male,9,2007-05-29
MVhguuLelV1hIgqGYX4PDVSOr6ohXfelN75XbzJe7bQ=,0,15,30,male,7,2010-11-08
k7nj4DPSqdtQdcqatQP5n7yO36QB7ZYAXXQ8mokDqos=,0,22,30,male,3,2014-12-20
Ffb7jea7ia4layvkB1Q4GhhypcmpEo1qAC6a8AvCMds=,0,13,26,female,3,2013-11-06
nXRXe6wEbOZZzodXPl3Yl4QvPgpq1teeIAScvcGBq0o=,0,21,27,male,7,2012-03-23
so8dXZzOWer5BaRaMtdYrfvtXrZmbRJduO5huRIUZ3A=,1,22,31,female,9,2011-03-09
oluEkp4KSphfS1PjBVTPafBSboSkHGY1XktTAAiKDvI=,0,1,20,female,4,2016-03-29
4wyf9WAIm5Ny7ZAH1zwFPXVR5ZnVbLNPXSRrjE+B/70=,0,13,22,male,3,2014-05-19
PyNV7OEFDnVd5xFlXweoi3NW45fS78Gg53SisJIH7+8=,0,14,25,female,3,2012-06-23
7ClGE4Hk6s47/RZDppQ8gVMYK/ntLbJcrKe8XxSXrU0=,0,5,31,male,9,2016-10-24
CJBSYfPkfEaFuzoBeer9+THzXkzajhLI3mNX0xYMk44=,0,15,23,male,7,2012-07-05
1/gRK0AtFH2MJQFmHZfblGY0lhb/bNTwVlvP9i2ffJg=,0,13,25,female,9,2016-08-29
JPeX6k/D50hBjxNJK2PR+GKxmK0ag9GX1A3290fwKSs=,0,5,15,female,4,2016-02-15
4XhGSgCA/s4munJCCt3vgr3AXUfe7+6rKrGQis8G2oQ=,0,4,23,male,9,2014-12-17
DcuTyA49Zl67xYt52nahZ6dve1GsHDv5dV+4SSu4Yls=,0,22,21,female,7,2016-03-19
LkPl5eWllsfHufdk7OkFlRZXrJfY6WgUt2yjjQWpjCE=,0,22,27,male,9,2004-06-28
Lh6mpfwSO7ve1jNQvWj+uOatxrW/evDOTZmhtQHsviY=,0,13,16,female,3,2012-12-23
7lUj1J0UMiFefGaj4IFqo48qrqxrvUA/FzZmMgTBqto=,0,6,37,female,3,2013-10-26
c4WFDfsqxoiMGvm9kKgVpID6mHv+edC9aZa6SLfIRYg=,0,15,22,female,9,2013-02-22
Q08Py7Eub07RcwmF+onMX3kwPl9E5sLnQCWF6VyhGn8=,0,4,26,female,9,2011-06-09
BR/tE7SqhY1dVMWooPu10PbHUI1fuzTzjKIdgKx9TDI=,1,11,16,male,9,2014-02-26
2CznirV4NlblzlMNCJaOlHx/X2m90xI2zwZ5FXPRM14=,0,13,38,male,7,2016-02-15
LquoR0xUsUdx23LPoKiRWCFPjgqGxlf1NgMKMyM8ub8=,0,6,19,female,9,2014-03-13
8Sb1RSjXYpnmvAPkUYTKD/GZwCmDMvGgezUs8yyczE8=,0,3,26,male,3,2014-10-21
swgAk0op8JLPIXB1S/+zbyPoaGfRf5+KrjxQ/a/szQA=,0,13,31,male,3,2012-02-10
TtRSdV9DIW9f7+607S1vT9n7WiRSuq9abiAe7AI25S0=,0,13,37,male,3,2015-04-27
qadV4/lLJtHuFA2HxNt/Oi8qqC3ZpoEpXJ8Uf7O0hxo=,1,5,22,female,4,2017-01-21
XdRmoEoT8k8k1ZkEPwj6dJ6WMpEbch8JoEwI+AzzyjY=,1,22,28,female,3,2014-07-30
k/8bjoOGIc+9F16U+XKKhIPId4Jz8Dw3vY0ecmWWwTM=,0,5,31,male,9,2004-11-16
nj/ZgNyGPH30liUP7CWsldQyPaoh0b0IiISpNzoV2k0=,0,4,22,female,9,2008-03-16
tRFfu4HOu1hIfHRXhEmoeHIU6gNSBOGQM1E+Fb881Oo=,0,22,17,male,9,2011-12-06
xsjc7L8a6gIRj/S0WLPG/NTclX4uptCKVZ501UB87cM=,1,1,34,female,4,2017-02-10
2lwN6cgqq531fZkw0P4tgpUSMn6a2jaeLf3fAPb2STk=,0,13,23,male,9,2009-11-01
9fG+WtSXxY9mns5LcbJEQSNAlppFfAJ7ohpQx/aIbGQ=,0,4,35,male,9,2005-07-31
ziOv426OOaiLZQM9KGcl+K0bzBAG5DkhPL6+UXO9R/Y=,1,1,19,male,4,2016-07-02
rY9Ral5FijlI41SUgyHYgnLQhOsaL//30N6DXYBhpWg=,0,15,23,male,3,2012-08-16
ELs8sK2GXEzl6aA3i1C2WjYtabOc+XD4bgJr2LdhC/8=,0,22,17,female,9,2014-03-29
MxKdGLLaw3hwOejXsYKdK9Cte8hz0vJEm4ml6isjeO0=,0,14,54,female,9,2011-05-16
bVew7HtX6qOLUycEIrkD86il2vu7yy1jT9EdryYFAfs=,0,22,29,male,7,2012-08-15
QnDQoYqdhvdP8Jt2BBW5K6B1e8CxsjSROHacYwM3zFY=,0,4,37,female,9,2004-03-28
6oWXJgTlKqE3f90A1nL7hbbI/X25rrsSQZdTqVGgAwk=,1,10,20,male,4,2017-02-11
TYIIHC3QodCeJT+LZwz4fzMdelEXSQK9yEjE1Yb1Aw4=,0,5,20,male,3,2013-04-23
4Uy/V6WDdkwPXc/KV1E1JBBdBbyKLoRNazeKB83OgZM=,0,12,25,male,9,2010-03-07
rWk6WEs76tBN3R/YwAF/b8BX3QZ0R7h7Ij+ZT2gqoNc=,0,13,28,female,9,2008-03-29
K44VFtSKp6Lp8ZpA+AN6izVAu7ejWAP6hBVUeRrgfNU=,0,13,20,female,9,2015-02-02
yQN7UAQXPX8UylcC42X44+4Ep4dyERxK/w0BXUZ2MbU=,0,15,23,male,9,2011-09-20
4aIfrHvBmZOiGpxISuLSH8ucDu9tXqUJh0gw/mVb/5Y=,0,5,18,male,4,2016-02-18
kfb56NizzFGW6JyDJQjTfwpDeB+bCiZ2hgVOZ5JDoUw=,0,4,33,male,9,2013-03-29
rNY5Z3uEi+CJNqMb1XXJeLi+QETcDe2t2ruOmdYMkfg=,0,13,50,female,9,2011-12-08
EIxjXeafvU+LIG2bdu76A11efzJ8UGG51r77Z0nlUMM=,0,15,49,female,9,2012-09-02
gSidrjfc8Pj7pGPK38ZZ5lKMf1Pebjn1v9lsRhEesgY=,0,22,24,male,3,2014-07-20
R2y0lME6WSuik0gMsOV7w9QnH9S0NWT9dIAQ3IVf1qQ=,0,9,24,female,7,2016-02-05
iMapVnutKW2j7GgdHzetmSVriFJWRQZyKVcen9jADpg=,0,15,21,male,9,2012-06-16
p5ytBcj1Mezshh2PexIKkQm0YiwuXJ1sqf1227j8z8w=,0,10,20,male,3,2012-12-16
/Iavblse3XqbsPjVZ/34/rP0/Y/iqdbCLkOw0apO1Kw=,1,15,28,male,9,2010-01-11
rzmUsHlQdRQaI7aaRta0lKuyF2eGMxM4Mij16R3ruYg=,0,15,27,male,3,2015-06-07
/4+a/KNQqyo2HFYwTfTKlWviYO2x99vmDDB29C2Lwsg=,0,3,32,female,3,2014-11-30
8UwHmS6wZIrS9wA7ABW90VPlLpwrE1N+YHwurlDaqAg=,0,18,31,male,3,2014-01-07
S0935LtuBz1giUIgBl3j0bi+j8sSwfK8k+DXQ/E3yDk=,0,13,22,female,7,2013-06-30
/GUnYWpMeh4laDNfc4+v0rV/Y3gOVtdPHxlGc9Jb9dw=,1,14,41,female,9,2008-05-20
+23AMTCAaJL5uYiUp3aFuKetEzg43AQvsczM2Td5YWw=,0,6,38,female,9,2014-06-11
iG6pDtJdtYKV80rYEdvfc54D3Cq+EKSvD9uVa8HKJPY=,0,13,31,male,9,2008-11-06
mi+EFoIRpxHkE93lpvoJaxO2nsQmvnGpEEVFZ8oqp6I=,1,5,30,male,9,2008-04-09
kjYKVlHvozmUVK6+uKlXx6YEYX7G39ZYD+9c48b16HY=,0,5,43,female,3,2013-02-21
gZAqLHjSjzkp/eyuZ2lYtte/XEqSYW3V6ppbbmjafy4=,0,5,35,female,3,2012-05-01
97j3HO9Y6S+L8IvdfadNKX1pApU5hHGKHQC8bHCv+0U=,0,6,26,female,4,2016-10-29
LD76miX29gzfMKbbaE6cOYgUmQgcu3HiYn0mAf3Rcs4=,0,13,28,male,9,2006-03-16
zJTZVTm2sd5L/vWjc9kLgeTIqDBaxBVlWb3gqmMgjF4=,0,10,33,male,9,2014-03-10
uv5TMUOUQOgPwZsUKYLI204UixHgpaCdJvw4gXBb2fg=,0,15,43,male,9,2007-06-10
quewG8bJRLn6wjAoDBB6LgY9XU3WiiJ+PFuKKmYncU0=,0,13,35,male,3,2015-06-16
cdCyeM3jKyI8LLjBTlsYC5unzdFEaOIU/+AUKMdsuW8=,0,13,33,male,9,2006-08-30
VlfVJU+hVjKHKcZRyMEX1mQwxn+6cEQ8Lrn40qG8Bqg=,1,18,22,female,3,2014-01-31
NuDWjuBJczZlMUIm5uHhCDo+oCUlO9yEoJFQYKrtK8g=,0,6,32,female,4,2017-02-04
0y6Dirt6jv4lhpuR2ua6glDy9yByORrhxHMT43W+cuc=,0,13,29,male,9,2009-03-20
GQ2sCXDRr7F/aqm6TUTwoUNszi4x7ZF87v/+A0MuheI=,0,5,36,female,9,2006-11-12
qHk3GydDf410LV5ixNTK0t9hQWpWBWIIkWuZHykZ1GU=,0,8,16,male,9,2007-09-01
8g/3EmwNLVY976/mLHPJ1BOoZiSgs0IbwlmoCrmkcuM=,0,14,20,female,9,2013-07-14
la5WHnXbHZZOTcgac+zAUZKJUqXJFeyl3ZRQCpJ078s=,0,14,29,female,4,2015-11-01
+2SIm7u3OURzM8Are9NNwiKe9RdzmthpfPC75tFfmlg=,0,17,33,female,9,2008-05-20
h1MHxVG7/DQu1M9QuRGlt3suUMW0TWaIr0SZglxEExI=,0,15,22,male,9,2013-07-07
yAlCJkEY3nk0VQBwd8C26At+srH2WGgvQLqFTGNIDfE=,0,5,52,female,3,2013-08-01
25pdSQLzh/fwzt650hN7YIsxwgbU/VJs4w5JPznGIC0=,0,13,34,male,9,2007-05-28
8kXyZKVWUG7DzeuEt7BiHAu/X/pzJdZ6YEaZMnFAPeo=,0,18,34,male,7,2015-03-21
w1eWIYGfsFvuMVwL+DMqKqQ2LL1FDFAbfmAbBCDz7oI=,0,13,25,female,9,2007-04-03
HM2umk1egjJ3FsuRB5t6hCbArvm5gnNQltZcycz+x1k=,0,11,23,female,3,2012-10-18
DUn5jvpryqbiOat3aewBpOTk2vtmn9yksSrimLi7tbA=,0,4,29,male,7,2011-05-23
ERwdvdcxGbW9pGWidiVO95/c+JUji0NphNSEFkECqtQ=,0,5,27,female,9,2005-10-19
rRfPlTfvGEda50hZoAdOt/AP+sxc2PNFiQqGneeiKCs=,1,6,27,male,7,2013-03-11
BxjO24wA00WAwFL7WLft9Aeo/lNUq5+1WX4Fox5aUn4=,0,13,35,male,9,2009-03-30
pAOwdzLfEfOOLJR1S1suxVQBJWeWVQkF11dBy/3AC1U=,0,6,48,female,9,2006-08-04
FesdO1MQkeTC/gaqa3aFQOJt6XkvNk/qWvG/bFMEOMg=,0,1,22,female,7,2011-06-23
